日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,10263028,723423745,71.00,71.40,70.00,70.00,-1.50,5421
109/08/04,8981654,631194302,70.20,70.60,70.10,70.20,+0.20,4691
109/08/05,10313210,725850277,70.20,70.70,70.10,70.70,+0.50,5933
109/08/06,10290311,712622589,69.60,69.70,69.00,69.50,X0.00,7408
109/08/07,8624982,596226018,69.20,69.40,69.00,69.10,-0.40,4890
109/08/10,7488211,516171107,69.20,69.30,68.70,69.00,-0.10,4237
109/08/11,8109159,559007481,69.10,69.30,68.60,68.60,-0.40,5086
109/08/12,10385674,706359209,68.70,68.80,67.70,67.80,-0.80,5148
109/08/13,6958262,475587792,68.20,68.60,68.10,68.30,+0.50,2932
109/08/14,7638106,521673350,68.20,68.70,67.90,68.30, 0.00,2677
109/08/17,6174883,425726344,68.30,69.30,68.30,69.20,+0.90,3154
109/08/18,6214950,427507018,69.00,69.20,68.60,68.70,-0.50,2740
109/08/19,8495152,582744947,68.50,68.90,68.40,68.40,-0.30,3433
109/08/20,48390220,3273911960,68.30,68.40,67.00,67.10,-1.30,6234
