日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,6583883,179683039,27.20,27.40,27.15,27.30,+0.40,3332
109/06/02,5735698,156842917,27.45,27.50,27.25,27.35,+0.05,2431
109/06/03,11401354,315428526,27.55,27.80,27.45,27.80,+0.45,5173
109/06/04,7980564,221471157,28.00,28.00,27.60,27.80, 0.00,3416
109/06/05,6672424,185343516,27.75,27.90,27.60,27.80, 0.00,2594
109/06/08,11921082,334668282,28.00,28.20,27.95,28.15,+0.35,4308
109/06/09,10612369,300521038,28.30,28.50,28.05,28.40,+0.25,4518
109/06/10,12605798,359597155,28.40,28.70,28.20,28.70,+0.30,5784
109/06/11,16571532,465945116,28.70,28.70,27.60,27.70,-1.00,6501
109/06/12,11380056,309509980,27.00,27.50,26.85,27.45,-0.25,4076
109/06/15,8270915,225867512,27.30,27.60,27.05,27.20,-0.25,4656
109/06/16,8095546,222342257,27.45,27.60,27.30,27.50,+0.30,3802
109/06/17,8318079,231101126,27.55,28.00,27.50,27.90,+0.40,4600
109/06/18,5497388,153101232,28.05,28.15,27.70,27.85,-0.05,1779
109/06/19,11407963,314250273,27.85,27.90,27.40,27.40,-0.45,2296
109/06/22,5039014,139202664,27.50,27.75,27.40,27.70,+0.30,1580
109/06/23,7815595,217220428,27.85,27.95,27.55,27.85,+0.15,3031
109/06/24,6130445,170551834,27.90,27.90,27.70,27.75,-0.10,2065
109/06/29,6455247,177491307,27.45,27.65,27.30,27.60,-0.15,2099
109/06/30,5860644,163044833,27.80,27.90,27.60,27.90,+0.30,1831
