日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,23693924,1167460223,50.00,50.50,48.10,48.60,-1.00,11127
109/08/04,12968456,635387280,48.80,49.35,48.60,49.35,+0.75,5131
109/08/05,11039951,543559508,49.85,49.85,48.85,49.10,-0.25,5541
109/08/06,6871607,335347498,49.20,49.40,48.55,48.85,-0.25,3944
109/08/07,6649196,325562597,49.10,49.15,48.70,48.95,+0.10,3075
109/08/10,5421411,263883769,48.85,49.00,48.50,48.50,-0.45,2920
109/08/11,8223223,394774184,48.45,48.45,47.65,48.00,-0.50,3395
109/08/12,5849317,278132503,48.00,48.05,47.30,47.60,-0.40,3495
109/08/13,4078226,194407081,48.00,48.00,47.50,47.80,+0.20,2250
109/08/14,5595522,263919958,47.05,47.75,46.50,47.20,-0.60,3214
109/08/17,4242997,202502804,47.25,48.15,47.00,47.85,+0.65,2479
109/08/18,3559303,170653993,48.30,48.30,47.60,47.95,+0.10,1998
109/08/19,6562225,317566150,48.15,48.60,48.00,48.10,+0.15,3797
109/08/20,9798007,460554379,48.00,48.25,46.50,46.90,-1.20,5048
