日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,25442221,500990540,19.70,19.85,19.50,19.65,-0.45,7841
109/05/05,10380442,205417973,19.70,19.90,19.70,19.75,+0.10,3047
109/05/06,13612374,268557770,19.75,19.85,19.60,19.70,-0.05,4053
109/05/07,10902002,215757207,19.70,19.95,19.65,19.80,+0.10,2763
109/05/08,11454203,228012326,19.95,20.00,19.80,19.85,+0.05,2974
109/05/11,15710611,316760417,20.00,20.30,20.00,20.10,+0.25,4500
109/05/12,10982055,219897096,20.00,20.10,19.90,20.00,-0.10,3638
109/05/13,9120801,182823963,19.95,20.15,19.90,20.05,+0.05,2683
109/05/14,11806337,236336336,20.05,20.10,19.95,20.05, 0.00,4187
109/05/15,12497445,250277556,20.10,20.20,19.90,19.95,-0.10,3712
109/05/18,10506964,209693038,19.95,20.05,19.90,19.95, 0.00,3045
109/05/19,11713279,235548193,20.20,20.30,20.00,20.10,+0.15,2956
109/05/20,10281440,206287567,20.10,20.15,20.00,20.05,-0.05,3180
109/05/21,11821222,237641251,20.05,20.15,20.00,20.15,+0.10,2957
109/05/22,14196597,283893685,20.10,20.10,19.95,20.00,-0.15,4744
109/05/25,10979070,219022432,20.05,20.10,19.85,20.00, 0.00,3211
109/05/26,12697032,256172202,20.10,20.25,20.05,20.15,+0.15,3073
109/05/27,13051529,263942944,20.15,20.30,20.15,20.25,+0.10,4301
109/05/28,13897841,281299300,20.30,20.35,20.10,20.25, 0.00,3947
109/05/29,42294504,861188768,20.15,20.40,20.10,20.40,+0.15,5902
