日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,3893446,253777660,64.50,65.50,64.50,65.20,+0.60,1768
109/07/02,5343795,350875229,65.50,66.00,65.10,65.40,+0.20,2937
109/07/03,4351800,286745616,65.80,66.20,65.70,65.80,+0.40,1830
109/07/06,10418486,694304562,66.00,67.00,66.00,67.00,+1.20,3986
109/07/07,8808769,570508004,64.80,65.20,64.50,64.80,X0.00,3622
109/07/08,5681452,367321349,64.80,65.00,64.50,64.80, 0.00,2183
109/07/09,6463462,415994152,64.90,64.90,64.10,64.30,-0.50,2104
109/07/10,6163983,391753505,64.20,64.20,63.30,63.30,-1.00,2558
109/07/13,5132034,329082124,63.90,64.70,63.70,63.80,+0.50,1980
109/07/14,4707773,299922808,63.80,64.10,63.50,63.50,-0.30,1764
109/07/15,5390527,344659936,64.00,64.40,63.50,64.10,+0.60,2239
109/07/16,5532909,357946499,64.70,65.00,64.30,64.60,+0.50,2478
109/07/17,3765183,243631693,65.30,65.30,64.40,64.40,-0.20,1336
109/07/20,4515280,286735551,63.70,64.10,63.20,63.50,-0.90,2035
109/07/21,6495876,417635141,63.70,64.70,63.70,64.00,+0.50,2555
109/07/22,4147867,266623754,63.80,64.60,63.70,64.40,+0.40,1767
109/07/23,3866471,246301132,64.20,64.30,63.00,63.50,-0.90,1644
109/07/24,4685401,296247475,63.30,63.80,63.00,63.10,-0.40,1634
109/07/27,5004195,313536978,63.00,63.00,62.40,62.50,-0.60,1860
109/07/28,7327916,450167293,61.90,62.00,60.20,61.40,-1.10,3033
109/07/29,3577097,220248019,61.20,62.40,61.10,61.10,-0.30,2082
109/07/30,4805959,294650446,61.70,61.90,61.00,61.50,+0.40,2144
109/07/31,8347168,511543512,61.60,62.30,61.10,61.10,-0.40,1842
