日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,25239903,216238255,8.64,8.64,8.52,8.53,-0.11,6687
109/08/04,18980959,163334121,8.58,8.67,8.55,8.58,+0.05,3395
109/08/05,17570323,151728302,8.66,8.67,8.61,8.63,+0.05,4056
109/08/06,24412823,212555413,8.64,8.78,8.64,8.71,+0.08,4815
109/08/07,22222039,192233798,8.71,8.73,8.60,8.66,-0.05,4735
109/08/10,21898039,190915474,8.68,8.76,8.66,8.72,+0.06,4160
109/08/11,15433625,134278170,8.73,8.74,8.68,8.68,-0.04,3006
109/08/12,11150645,96796398,8.70,8.71,8.65,8.68, 0.00,3001
109/08/13,12984821,112654588,8.72,8.73,8.64,8.68, 0.00,2630
109/08/14,12602679,108961261,8.64,8.67,8.62,8.66,-0.02,2796
109/08/17,15322802,133111703,8.65,8.72,8.63,8.70,+0.04,2985
109/08/18,16819180,145942679,8.72,8.72,8.66,8.67,-0.03,3296
109/08/19,25701252,223413878,8.71,8.73,8.65,8.65,-0.02,6241
109/08/20,47288717,401886410,8.70,8.70,8.40,8.41,-0.24,11122
