日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,2121502,457764434,216.50,219.00,214.50,216.00, 0.00,1794
109/07/02,2278910,494677660,218.50,219.00,216.00,218.00,+2.00,1248
109/07/03,1948770,422503360,218.50,219.50,216.00,216.50,-1.50,1504
109/07/06,2771569,603961776,217.50,219.50,216.50,218.50,+2.00,1765
109/07/07,5153001,1138735979,220.00,223.50,218.50,221.50,+3.00,2393
109/07/08,2933403,658690852,222.00,226.00,221.00,225.50,+4.00,1974
109/07/09,2645527,589940494,226.50,228.00,221.00,221.00,-4.50,1791
109/07/10,2274590,498898120,222.50,223.00,218.00,218.00,-3.00,1791
109/07/13,1943667,425270073,220.00,220.50,218.00,219.00,+1.00,1383
109/07/14,1432183,312676894,219.00,220.00,217.50,217.50,-1.50,821
109/07/15,2564972,557817891,219.00,219.50,216.00,217.50, 0.00,1782
109/07/16,4093893,895277498,219.50,221.50,217.00,219.50,+2.00,2258
109/07/17,2028540,446436260,222.50,223.00,218.50,220.00,+0.50,1529
109/07/20,3230600,721124900,222.00,225.00,221.00,224.50,+4.50,2462
109/07/21,2709048,608711264,225.50,226.50,223.00,224.50, 0.00,1807
109/07/22,2010525,451473600,224.50,225.50,223.50,224.50, 0.00,1237
109/07/23,2814821,631667225,225.00,226.00,222.50,225.00,+0.50,2012
109/07/24,3506821,771583120,224.00,224.50,218.00,218.00,-7.00,2733
109/07/27,2869609,617489606,218.00,221.00,213.00,214.00,-4.00,2253
109/07/28,2040965,439647940,213.50,217.00,213.00,216.00,+2.00,1456
109/07/29,3090742,665362908,217.00,217.00,213.50,214.50,-1.50,1192
109/07/30,1759275,379160246,215.00,217.50,214.00,215.00,+0.50,1044
109/07/31,2199171,474019107,214.00,216.50,214.00,216.50,+1.50,1121
