日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,48892146,463323636,9.48,9.49,9.45,9.48,+0.02,5898
109/07/02,55165499,522561869,9.49,9.49,9.46,9.48, 0.00,6088
109/07/03,99165237,939134098,9.49,9.50,9.45,9.47,-0.01,11192
109/07/06,96678993,871800021,8.99,9.06,8.99,9.04,X0.00,14251
109/07/07,59580240,534232939,9.06,9.08,8.92,8.94,-0.10,13734
109/07/08,38065376,339559751,8.94,8.97,8.90,8.92,-0.02,8215
109/07/09,44698316,396528330,8.93,8.94,8.83,8.83,-0.09,9223
109/07/10,34055869,297911839,8.83,8.83,8.71,8.75,-0.08,6284
109/07/13,22662331,199002080,8.73,8.81,8.73,8.81,+0.06,3914
109/07/14,24096351,214048172,8.84,8.94,8.84,8.88,+0.07,4899
109/07/15,26325676,233859844,8.95,8.95,8.85,8.86,-0.02,5497
109/07/16,24074471,213938734,8.94,8.94,8.86,8.87,+0.01,4337
109/07/17,21407939,190983102,8.95,8.95,8.89,8.91,+0.04,4090
109/07/20,15644942,139367314,8.91,8.96,8.88,8.94,+0.03,2922
109/07/21,32346783,287351865,8.96,8.96,8.84,8.85,-0.09,5671
109/07/22,27148093,240826655,8.85,8.90,8.85,8.90,+0.05,4179
109/07/23,19049897,168772761,8.86,8.90,8.81,8.86,-0.04,3842
109/07/24,26996297,236895504,8.80,8.84,8.74,8.75,-0.11,6753
109/07/27,26907823,233827001,8.74,8.79,8.61,8.61,-0.14,5422
109/07/28,26518442,227604352,8.56,8.63,8.51,8.59,-0.02,7038
109/07/29,18879391,164750915,8.60,8.77,8.60,8.75,+0.16,4582
109/07/30,25273004,218813152,8.80,8.80,8.62,8.66,-0.09,5377
109/07/31,23520565,203457603,8.68,8.70,8.63,8.64,-0.02,3493
