日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/03/02,19442885,831737611,43.00,43.20,42.30,42.85,-1.00,10173
109/03/03,11582443,512079835,43.75,44.70,43.75,43.95,+1.10,4664
109/03/04,13914623,625371523,43.75,45.55,43.75,45.10,+1.15,7681
109/03/05,10309180,464769497,45.25,45.65,44.85,44.85,-0.25,5347
109/03/06,7063211,313132679,44.75,44.80,44.10,44.35,-0.50,3582
109/03/09,10067004,440614599,43.55,44.30,43.40,44.00,-0.35,4874
109/03/10,11680645,518226088,44.00,44.75,43.90,44.00, 0.00,5421
109/03/11,7577771,333970653,43.90,44.50,43.85,44.20,+0.20,4008
109/03/12,16824376,713164716,43.45,43.75,42.00,42.00,-2.20,7999
109/03/13,17076683,691406603,41.00,42.00,39.30,41.30,-0.70,8689
109/03/16,9471199,388181149,41.00,41.50,40.35,40.35,-0.95,5496
109/03/17,14076238,558214511,39.90,40.15,39.10,39.40,-0.95,7038
109/03/18,11767747,464627683,39.80,40.15,39.10,39.10,-0.30,5797
109/03/19,16280684,620383192,38.60,38.75,37.70,37.80,-1.30,6535
109/03/20,14319666,573960977,38.20,40.80,38.20,40.65,+2.85,6504
109/03/23,10479165,406221756,38.20,39.50,38.05,38.55,-2.10,4073
109/03/24,8020563,320217935,40.20,40.70,39.10,39.35,+0.80,3802
109/03/25,8374615,340327710,40.90,41.00,40.20,40.50,+1.15,3663
109/03/26,8019558,329793814,41.50,41.55,40.80,40.85,+0.35,4048
109/03/27,6729280,277226230,41.55,41.65,40.75,40.95,+0.10,2953
109/03/30,5732950,234561625,41.20,41.30,40.35,41.00,+0.05,2238
109/03/31,8970741,369909837,40.90,41.50,40.85,41.30,+0.30,2884
