日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,5414440,182945293,33.70,34.10,33.60,33.60,-0.35,2949
109/08/04,8369965,293211545,33.65,35.60,33.65,35.55,+1.95,4371
109/08/05,8431489,301941236,35.55,36.40,35.10,35.90,+0.35,4448
109/08/06,9129436,332780030,35.90,36.95,35.90,36.40,+0.50,3830
109/08/07,3840626,137312820,36.25,36.40,35.30,35.35,-1.05,1991
109/08/10,2633007,93555687,35.35,35.85,35.25,35.40,+0.05,1088
109/08/11,13364089,490076540,35.70,37.25,35.65,36.65,+1.25,5216
109/08/12,6615489,242315139,37.00,37.30,36.00,36.35,-0.30,3100
109/08/13,10333534,385225909,36.80,37.75,36.70,37.75,+1.40,4589
109/08/14,18315961,705058315,38.00,39.25,37.10,38.65,+0.90,6576
109/08/17,17104389,665235754,39.00,39.20,38.00,38.75,+0.10,7302
109/08/18,9148506,353224484,38.90,39.00,38.10,39.00,+0.25,4087
109/08/19,5635459,217443010,39.05,39.10,38.30,38.40,-0.60,2972
109/08/20,9560510,355468866,38.25,38.35,36.05,37.45,-0.95,4297
