日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,16400622,348705845,21.35,21.35,21.20,21.20,-0.20,4202
109/08/04,10609197,225602563,21.20,21.35,21.15,21.25,+0.05,2901
109/08/05,13957943,298252478,21.30,21.45,21.25,21.40,+0.15,3660
109/08/06,19524502,420948711,21.45,21.60,21.45,21.60,+0.20,4525
109/08/07,20484092,443371645,21.60,21.70,21.60,21.65,+0.05,4148
109/08/10,29415690,641283481,21.70,21.90,21.65,21.90,+0.25,6183
109/08/11,39799899,870683317,21.95,21.95,21.80,21.85,-0.05,8377
109/08/12,57564575,1177906151,20.50,20.55,20.35,20.40,X0.00,15031
109/08/13,13226740,270983999,20.45,20.55,20.40,20.55,+0.15,4137
109/08/14,11616141,237268292,20.50,20.55,20.35,20.45,-0.10,3884
109/08/17,9500819,193931537,20.40,20.45,20.35,20.45, 0.00,3199
109/08/18,7215412,148044240,20.45,20.60,20.40,20.60,+0.15,2612
109/08/19,12117423,249544641,20.55,20.70,20.50,20.50,-0.10,5445
109/08/20,27275076,551570415,20.40,20.50,20.05,20.15,-0.35,9528
