日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,87876976,835532434,9.51,9.60,9.41,9.60,-0.25,12218
109/02/04,59543125,577669783,9.60,9.83,9.53,9.78,+0.18,8351
109/02/05,46634911,452883528,9.73,9.78,9.65,9.71,-0.07,7590
109/02/06,40259627,396223906,9.74,9.89,9.74,9.89,+0.18,5476
109/02/07,31080404,304622773,9.85,9.85,9.77,9.78,-0.11,5155
109/02/10,26148202,253919526,9.68,9.78,9.62,9.74,-0.04,4152
109/02/11,45746972,454588892,9.83,9.99,9.82,9.94,+0.20,5443
109/02/12,30363753,303371357,10.00,10.05,9.97,9.98,+0.04,4759
109/02/13,30692614,306232369,10.00,10.05,9.93,9.97,-0.01,3891
109/02/14,21580747,214126190,9.95,9.95,9.90,9.91,-0.06,3451
109/02/17,19817254,195193984,9.88,9.88,9.82,9.86,-0.05,3384
109/02/18,20777854,205250477,9.83,9.94,9.82,9.86, 0.00,2984
109/02/19,21495596,213254845,9.87,9.96,9.87,9.92,+0.06,4085
109/02/20,23542382,234508010,9.98,10.05,9.91,9.92, 0.00,3516
109/02/21,24003502,238119647,9.92,9.98,9.87,9.90,-0.02,3360
109/02/24,37211511,365184926,9.83,9.88,9.76,9.82,-0.08,6599
109/02/25,25703940,250461049,9.72,9.78,9.71,9.74,-0.08,5256
109/02/26,86119132,824915098,9.59,9.64,9.53,9.54,-0.20,13900
109/02/27,121165589,1131017943,9.50,9.51,9.21,9.21,-0.33,17717
