日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,25520693,523840448,20.40,20.60,20.40,20.50,+0.15,6287
109/07/02,48242936,990704147,20.50,20.65,20.40,20.50, 0.00,5943
109/07/03,38019228,786947233,20.70,20.80,20.60,20.80,+0.30,12075
109/07/06,52034431,1090446201,20.90,21.05,20.85,21.05,+0.25,11917
109/07/07,52148470,1100629180,21.15,21.25,20.95,21.20,+0.15,11061
109/07/08,53560798,1130682227,21.10,21.20,21.00,21.15,-0.05,10009
109/07/09,63425149,1341170435,21.20,21.20,21.10,21.15, 0.00,11465
109/07/10,89915745,1884129008,21.10,21.15,20.80,20.90,-0.25,18344
109/07/13,78250952,1567957724,20.00,20.15,20.00,20.10,X0.00,12571
109/07/14,43348624,866365430,20.10,20.15,19.95,19.95,-0.15,14149
109/07/15,53009880,1055014330,20.00,20.05,19.85,19.90,-0.05,14991
109/07/16,49710853,986715103,19.95,19.95,19.80,19.85,-0.05,14203
109/07/17,36563612,725841627,19.90,19.95,19.80,19.90,+0.05,11529
109/07/20,21363090,424387900,19.90,19.95,19.80,19.85,-0.05,6489
109/07/21,42213621,837359577,19.95,19.95,19.80,19.80,-0.05,10993
109/07/22,54468215,1075560853,19.80,19.90,19.65,19.80, 0.00,16041
109/07/23,21828195,429886985,19.70,19.75,19.65,19.75,-0.05,6372
109/07/24,33632411,658716993,19.65,19.70,19.50,19.50,-0.25,13309
109/07/27,47639933,927599225,19.50,19.70,19.35,19.35,-0.15,15121
109/07/28,38252650,739115508,19.25,19.40,19.25,19.35, 0.00,11530
109/07/29,20796939,406481365,19.35,19.70,19.35,19.50,+0.15,7736
109/07/30,27438141,536159287,19.65,19.70,19.45,19.65,+0.15,5239
109/07/31,34529476,672497534,19.70,19.70,19.40,19.40,-0.25,7096
