日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/03/02,86372942,26864484400,308.00,317.00,308.00,311.00,-5.00,35320
109/03/03,55169411,17534766696,318.50,320.00,316.00,317.50,+6.50,20713
109/03/04,44745146,14304795666,322.00,322.00,317.00,320.50,+3.00,16118
109/03/05,38223525,12392618100,325.00,326.00,323.00,323.00,+2.50,15107
109/03/06,52807760,16733485610,320.00,320.50,315.00,315.00,-8.00,24175
109/03/09,88633277,27236002054,307.50,310.00,305.50,305.50,-9.50,44882
109/03/10,74869130,22727941511,301.50,309.00,301.00,307.00,+1.50,30268
109/03/11,64923710,19913151529,309.00,310.50,302.00,302.00,-5.00,27176
109/03/12,114173351,33544278206,299.00,299.00,287.00,294.00,-8.00,56989
109/03/13,151268148,42448997546,275.00,294.00,272.50,290.00,-4.00,71990
109/03/16,103933228,29343288916,285.00,291.00,275.50,276.50,-13.50,51292
109/03/17,122409651,32936712540,265.00,276.50,265.00,268.00,-8.50,57123
109/03/18,118620643,31555231792,269.50,272.50,260.00,260.00,-8.00,53985
109/03/19,160811697,39559889553,252.00,253.00,235.50,248.00,X0.00,77302
109/03/20,159179726,42110816042,258.50,270.00,256.00,270.00,+22.00,69829
109/03/23,76963709,19851467203,257.00,262.50,252.00,255.00,-15.00,41621
109/03/24,82377933,22207033614,268.00,274.00,266.00,267.50,+12.50,41077
109/03/25,80514199,22368633590,276.50,280.00,274.00,277.00,+9.50,40932
109/03/26,54189633,15108299935,279.50,280.00,275.50,280.00,+3.00,27648
109/03/27,69320306,19324060590,284.00,286.00,273.00,273.00,-7.00,36025
109/03/30,53403956,14205364184,263.50,269.00,262.50,267.50,-5.50,27779
109/03/31,53901923,14712557472,273.00,274.00,269.50,274.00,+6.50,20343
