日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,6780763,239751418,35.80,35.80,34.70,35.55,-0.60,3054
109/02/04,4885683,176138175,35.45,36.45,35.40,36.20,+0.65,2670
109/02/05,3268409,117958423,36.20,36.30,35.80,36.05,-0.15,1570
109/02/06,3924526,143294387,36.60,36.75,36.35,36.55,+0.50,1762
109/02/07,2747793,99563459,36.50,36.50,36.10,36.15,-0.40,1460
109/02/10,6552067,234879912,36.10,36.30,35.55,35.80,-0.35,2490
109/02/11,2075481,74596752,35.95,36.20,35.80,35.90,+0.10,1273
109/02/12,4795135,172578304,35.80,36.15,35.70,36.00,+0.10,2568
109/02/13,4067981,146511001,36.00,36.15,35.95,36.00, 0.00,1753
109/02/14,2739676,98365297,35.90,36.00,35.85,35.90,-0.10,1711
109/02/17,3696757,131964512,35.80,35.85,35.55,35.60,-0.30,1671
109/02/18,3581684,127135853,35.55,35.65,35.35,35.65,+0.05,1798
109/02/19,2822800,101341709,35.60,36.15,35.55,36.05,+0.40,1528
109/02/20,4587334,163579132,36.00,36.00,35.50,35.55,-0.50,2367
109/02/21,4892917,173606608,35.55,35.65,35.35,35.50,-0.05,2169
109/02/24,7921488,277430419,35.10,35.20,34.85,35.10,-0.40,3525
109/02/25,5342920,186663770,34.75,35.10,34.65,35.00,-0.10,2879
109/02/26,6809890,236061507,34.60,34.85,34.55,34.55,-0.45,3376
109/02/27,8092348,278769772,34.50,34.60,34.30,34.50,-0.05,2786
