日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,1391156,293176760,212.00,212.00,209.50,210.00,-0.50,1166
109/06/02,2011818,430015552,210.50,215.00,210.50,214.00,+4.00,1519
109/06/03,2133059,461126256,216.00,217.50,215.00,216.50,+2.50,1601
109/06/04,2113515,457150484,218.50,218.50,215.00,217.00,+0.50,1443
109/06/05,1915827,418114786,217.50,219.00,217.00,219.00,+2.00,1412
109/06/08,3101083,681344908,220.00,221.50,218.50,220.00,+1.00,2009
109/06/09,2649290,583219206,220.00,221.00,219.00,220.50,+0.50,1363
109/06/10,4594246,1032407710,220.50,227.50,219.50,225.00,+4.50,3112
109/06/11,4719463,1081253564,225.00,231.50,224.00,229.50,+4.50,2849
109/06/12,3702635,837415875,225.00,228.00,221.00,226.00,-3.50,2882
109/06/15,3973893,897870425,223.50,227.00,223.50,225.00,-1.00,2905
109/06/16,4409585,1010045045,226.00,231.00,225.50,230.00,+5.00,2579
109/06/17,3885129,894543212,230.50,232.00,228.50,231.00,+1.00,1879
109/06/18,3851729,895244086,231.50,235.00,229.50,235.00,+4.00,1837
109/06/19,6795486,1605863429,232.50,240.00,232.50,236.50,+1.50,2867
109/06/22,5986460,1450015240,243.00,245.00,237.50,245.00,+8.50,3051
109/06/23,7637819,1883200655,245.00,249.00,243.50,246.50,+1.50,3831
109/06/24,8938457,2014793566,227.00,228.50,222.50,223.50,X0.00,4453
109/06/29,6731039,1454775274,219.00,220.50,214.00,215.50,-8.00,3843
109/06/30,3329722,719988396,218.00,220.00,214.00,216.00,+0.50,1807
