日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,2189652,158866297,72.80,72.90,72.20,72.60,-0.20,1045
109/01/03,3781701,276041273,72.80,73.20,72.60,73.20,+0.60,1963
109/01/06,2672016,195238868,73.20,73.20,72.90,73.00,-0.20,1287
109/01/07,3377914,244993853,73.00,73.00,72.10,72.60,-0.40,1454
109/01/08,3175434,227995400,72.10,72.20,71.60,71.60,-1.00,1597
109/01/09,2673269,192838068,71.60,72.50,71.60,72.40,+0.80,1269
109/01/10,3274598,235843266,71.90,72.50,71.50,71.90,-0.50,1637
109/01/13,4190931,304553683,71.90,73.00,71.70,73.00,+1.10,2222
109/01/14,3040300,221532136,72.80,73.00,72.50,73.00, 0.00,1415
109/01/15,4187493,303725959,73.00,73.00,71.90,72.70,-0.30,2030
109/01/16,2407534,174665046,72.50,72.90,72.20,72.90,+0.20,951
109/01/17,3058941,222779864,73.00,73.00,72.50,73.00,+0.10,1394
109/01/20,2934054,214118696,72.90,73.20,72.60,72.80,-0.20,1691
109/01/30,13967893,973595345,69.70,71.30,68.60,68.60,-4.20,6931
109/01/31,6665272,463801480,68.80,70.00,68.80,69.70,+1.10,3080
