日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,39909583,3470538038,85.00,89.70,84.50,86.00,+2.60,21014
109/01/03,18771916,1597541741,87.40,87.60,83.60,84.80,-1.20,9653
109/01/06,7741278,648294621,84.00,84.70,83.30,83.70,-1.10,4068
109/01/07,16643874,1353175852,83.40,84.20,80.00,81.10,-2.60,8977
109/01/08,25273946,2102892722,82.50,84.60,82.00,82.60,+1.50,11943
109/01/09,14067766,1183321659,84.80,84.80,83.10,83.40,+0.80,8440
109/01/10,11330221,950555982,83.60,84.80,82.80,84.30,+0.90,5726
109/01/13,22769190,1958564324,85.00,87.30,84.30,85.50,+1.20,13049
109/01/14,10277966,877021563,86.30,86.40,84.50,85.30,-0.20,5240
109/01/15,7547167,639147187,86.10,86.10,83.80,83.80,-1.50,4305
109/01/16,9343213,779130542,84.00,84.40,82.80,83.40,-0.40,5042
109/01/17,8028392,669125047,84.20,84.20,82.90,83.60,+0.20,4149
109/01/20,11357538,965451065,84.50,85.40,84.40,85.20,+1.60,5634
109/01/30,19179714,1524418064,82.00,82.10,77.50,77.80,-7.40,9997
109/01/31,15225694,1200043326,78.60,80.80,77.50,78.10,+0.30,8033
