日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,1269971,235850635,183.00,189.50,183.00,185.00,+4.00,1025
109/06/02,756321,139886538,186.00,187.50,183.50,185.50,+0.50,653
109/06/03,3056804,579874564,189.00,192.50,185.00,191.00,+5.50,1865
109/06/04,2638301,492656422,190.50,190.50,184.50,187.00,-4.00,1766
109/06/05,2243957,419571431,187.00,189.50,185.00,187.50,+0.50,1678
109/06/08,2048844,391071048,188.50,193.50,187.50,192.50,+5.00,1473
109/06/09,1652620,319637540,192.50,194.50,189.50,192.50, 0.00,1250
109/06/10,1437586,273984340,192.50,193.50,189.00,190.00,-2.50,1154
109/06/11,1689147,318876636,190.00,192.00,186.00,187.00,-3.00,1202
109/06/12,1746032,321891484,182.00,187.00,180.50,187.00, 0.00,1285
109/06/15,1454143,272455021,186.00,191.00,184.00,185.50,-1.50,1069
109/06/16,1023625,194310750,187.50,191.50,187.00,190.00,+4.50,754
109/06/17,1083798,206347322,190.00,192.00,187.00,190.00, 0.00,791
109/06/18,1399213,261812220,188.50,191.50,185.00,186.50,-3.50,1111
109/06/19,4358117,791122488,187.50,187.50,179.00,179.00,-7.50,2339
109/06/22,1340156,240097339,179.50,183.00,178.00,178.00,-1.00,995
109/06/23,1179145,210469100,182.00,182.00,177.50,178.00, 0.00,917
109/06/24,1439298,257547938,180.00,181.50,177.00,180.00,+2.00,910
109/06/29,3660679,624027362,176.00,176.00,166.50,169.50,-10.50,2731
109/06/30,2791046,466633774,170.50,170.50,165.50,166.50,-3.00,2063
