日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,12359931,511543264,41.65,41.70,41.20,41.25,-0.50,4292
109/08/04,8308555,343490147,41.30,41.45,41.20,41.30,+0.05,2380
109/08/05,10450085,432461673,41.30,41.55,41.25,41.40,+0.10,2722
109/08/06,12615104,524192394,41.55,41.80,41.30,41.55,+0.15,3448
109/08/07,10564310,436196070,41.55,41.55,41.15,41.15,-0.40,3218
109/08/10,12714414,529188898,41.30,41.80,41.15,41.75,+0.60,2946
109/08/11,23748509,997406280,42.30,42.35,41.55,41.75, 0.00,5211
109/08/12,14627385,611663300,41.90,41.95,41.60,41.85,+0.10,3986
109/08/13,14812791,622221872,42.35,42.35,41.80,42.00,+0.15,3380
109/08/14,11494689,480370988,41.60,42.00,41.60,41.85,-0.15,2893
109/08/17,12072031,510556126,42.15,42.50,41.90,42.50,+0.65,3940
109/08/18,11683329,496834862,42.50,42.65,42.35,42.55,+0.05,3560
109/08/19,21179890,912090922,42.80,43.30,42.65,42.75,+0.20,7548
109/08/20,23935755,1000381287,42.90,42.90,41.25,41.40,-1.35,7876
