日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,56981896,890011770,15.60,15.80,15.50,15.65,+0.20,12629
109/06/02,46869809,739701866,15.75,15.85,15.70,15.85,+0.20,10884
109/06/03,64858876,1042238956,16.00,16.20,15.95,16.20,+0.35,13963
109/06/04,94781239,1545520848,16.50,16.60,16.10,16.30,+0.10,14985
109/06/05,49132614,804599981,16.30,16.50,16.20,16.50,+0.20,10805
109/06/08,124631598,2135846816,17.50,17.50,16.85,17.05,+0.55,23222
109/06/09,82141619,1384399139,17.05,17.15,16.55,16.85,-0.20,15876
109/06/10,94791794,1566376448,16.85,16.85,16.40,16.60,-0.25,16107
109/06/11,92770897,1493062834,16.45,16.50,15.90,16.05,-0.55,18180
109/06/12,86040818,1348346273,15.45,15.80,15.40,15.70,-0.35,15784
109/06/15,81647335,1258503336,15.45,15.50,15.30,15.40,-0.30,17236
109/06/16,63149426,981185050,15.50,15.70,15.40,15.50,+0.10,11482
109/06/17,74747221,1144475878,15.50,15.55,15.15,15.30,-0.20,16996
109/06/18,57824627,886851587,15.30,15.45,15.25,15.35,+0.05,13750
109/06/19,57562916,889415109,15.40,15.60,15.40,15.40,+0.05,7692
109/06/22,42863689,666872676,15.45,15.70,15.35,15.70,+0.30,7841
109/06/23,57029420,887142723,15.75,15.75,15.45,15.45,-0.25,11060
109/06/24,58563616,924095861,15.50,15.95,15.50,15.75,+0.30,11881
109/06/29,40174467,628331901,15.55,15.80,15.50,15.55,-0.20,8251
109/06/30,44717594,706301410,15.70,15.90,15.65,15.90,+0.35,6317
