日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,3951852,856319088,216.50,219.00,215.00,216.50,+0.50,2999
109/08/04,3125212,681330140,217.00,219.00,216.50,219.00,+2.50,2355
109/08/05,3120482,681029058,219.00,219.50,217.50,218.00,-1.00,2336
109/08/06,6414787,1417919028,219.00,224.00,218.50,220.50,+2.50,4539
109/08/07,9776160,2197209320,221.50,227.00,221.50,226.50,+6.00,6194
109/08/10,5568233,1260821891,227.50,229.00,224.00,226.00,-0.50,3771
109/08/11,5814624,1295061028,225.50,226.00,220.50,221.00,-5.00,3822
109/08/12,4207298,924660513,220.50,222.00,218.50,219.00,-2.00,2758
109/08/13,13731552,2921063024,215.50,217.00,210.00,210.50,-8.50,10077
109/08/14,12792482,2633439256,208.00,209.50,203.00,206.00,-4.50,7523
109/08/17,12179726,2499829316,205.50,210.00,201.50,206.00, 0.00,7629
109/08/18,0,0,--,--,--,--, 0.00,0
109/08/19,27957557,5489989786,186.00,206.50,186.00,196.00,X0.00,16190
109/08/20,19579774,3793010108,195.00,199.50,189.00,190.50,-5.50,13159
