日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,1890601,314009069,161.50,169.50,161.50,168.00,-3.00,1356
109/05/05,1345108,224216475,168.00,169.00,165.00,166.50,-1.50,1086
109/05/06,1889439,309075765,164.50,166.00,162.00,163.50,-3.00,1445
109/05/07,1745391,287331256,162.00,167.50,162.00,166.50,+3.00,949
109/05/08,1661258,272263812,163.50,166.50,163.00,163.50,-3.00,1314
109/05/11,951938,154808858,163.00,164.00,161.00,162.50,-1.00,814
109/05/12,2421788,381105292,159.50,160.00,155.00,157.50,-5.00,1738
109/05/13,1169245,184388955,156.00,159.50,155.50,158.00,+0.50,893
109/05/14,1687357,261222012,156.00,156.00,154.00,154.00,-4.00,1185
109/05/15,1830196,279610672,155.00,156.00,150.00,154.50,+0.50,1198
109/05/18,1977965,312862365,149.50,162.00,149.50,161.00,+6.50,1466
109/05/19,3295481,552739038,166.00,169.50,165.50,168.50,+7.50,2534
109/05/20,5830524,1013322700,168.50,176.50,165.00,175.00,+6.50,3633
109/05/21,6106124,1115047737,177.50,188.50,175.50,188.50,+13.50,3948
109/05/22,3221921,597382385,188.00,188.00,180.50,185.00,-3.50,2618
109/05/25,2074857,376241974,185.50,187.50,179.00,182.00,-3.00,1664
109/05/26,2933674,555887234,183.50,192.00,183.50,191.50,+9.50,2187
109/05/27,1864386,354211840,192.50,193.50,187.00,191.00,-0.50,1432
109/05/28,1423998,266353128,191.50,191.50,184.50,185.50,-5.50,1132
109/05/29,2802101,509984281,182.00,186.00,181.00,181.00,-4.50,1156
