日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,1559167,345244477,220.00,224.00,217.00,221.50,-2.50,1205
109/02/04,1326150,294368800,219.50,224.00,219.00,222.00,+0.50,1050
109/02/05,1283475,284000206,223.50,223.50,220.00,221.00,-1.00,978
109/02/06,1706693,378974846,223.00,225.50,220.50,221.50,+0.50,853
109/02/07,658717,146360523,221.00,223.50,220.50,223.00,+1.50,520
109/02/10,1234944,270334233,219.00,220.00,217.00,219.50,-3.50,768
109/02/11,1164576,256148673,219.50,222.00,219.00,219.00,-0.50,694
109/02/12,1272558,279658468,219.00,221.50,218.50,219.50,+0.50,922
109/02/13,1848186,404408734,220.00,220.50,218.00,218.00,-1.50,1143
109/02/14,814105,177903995,218.00,220.00,217.50,219.00,+1.00,669
109/02/17,683678,147989457,217.50,217.50,216.00,216.00,-3.00,592
109/02/18,1336877,285903688,215.50,215.50,211.00,215.50,-0.50,884
109/02/19,2614038,567986808,215.00,220.00,215.00,217.00,+1.50,661
109/02/20,826472,178944676,218.50,218.50,215.50,216.00,-1.00,618
109/02/21,1179999,253170785,215.00,215.50,213.50,214.50,-1.50,656
109/02/24,1272784,270219492,212.00,213.50,211.00,213.00,-1.50,1003
109/02/25,1013388,213949756,210.00,212.50,210.00,211.00,-2.00,853
109/02/26,1552353,325730983,208.50,211.50,208.50,209.50,-1.50,1220
109/02/27,2532019,523487920,208.50,209.00,206.00,206.00,-3.50,1360
