日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,17314930,189062827,10.90,11.00,10.85,10.90,+0.05,3873
109/07/02,44891485,485004343,10.90,10.90,10.70,10.90, 0.00,8882
109/07/03,22053980,241088852,10.95,11.05,10.90,10.90, 0.00,6830
109/07/06,37513004,416236779,11.00,11.20,10.95,11.15,+0.25,7459
109/07/07,37205908,411638579,11.15,11.20,11.00,11.10,-0.05,6218
109/07/08,26200363,289200257,11.10,11.10,11.00,11.05,-0.05,5164
109/07/09,26198135,288947485,11.10,11.15,11.00,11.00,-0.05,8714
109/07/10,22134395,242526222,11.00,11.05,10.90,10.95,-0.05,5495
109/07/13,24391455,268282668,11.00,11.05,10.95,10.95, 0.00,6040
109/07/14,22083798,241483287,11.00,11.05,10.90,10.90,-0.05,6128
109/07/15,22741285,248314995,11.00,11.00,10.85,10.95,+0.05,5644
109/07/16,21568103,236546378,11.00,11.00,10.90,10.90,-0.05,5014
109/07/17,32693308,357844156,11.00,11.05,10.90,10.95,+0.05,6954
109/07/20,23572508,257690638,10.95,11.00,10.90,11.00,+0.05,3985
109/07/21,43566584,474547161,10.95,11.00,10.85,10.85,-0.15,10962
109/07/22,24578598,268132194,10.85,10.95,10.85,10.90,+0.05,6753
109/07/23,20064075,218588852,10.90,10.95,10.85,10.90, 0.00,7263
109/07/24,28772538,311492286,10.85,10.90,10.80,10.80,-0.10,7696
109/07/27,39676884,425374993,10.80,10.85,10.65,10.65,-0.15,10102
109/07/28,34869135,370886777,10.60,10.75,10.60,10.60,-0.05,7195
109/07/29,26880510,287289764,10.55,10.80,10.55,10.65,+0.05,4790
109/07/30,22762586,243214357,10.75,10.75,10.65,10.65, 0.00,4167
109/07/31,27037298,289012837,10.70,10.80,10.65,10.65, 0.00,3801
