日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,2258338,310144644,138.50,139.00,136.50,137.50,-0.50,1379
109/01/03,2412415,329277855,137.50,138.00,135.50,136.50,-1.00,1591
109/01/06,3738147,506695551,137.00,137.50,134.50,135.00,-1.50,1666
109/01/07,5445314,751124711,136.50,139.00,136.50,138.50,+3.50,2696
109/01/08,3474094,474592378,137.50,137.50,135.50,136.50,-2.00,1864
109/01/09,2297829,315193979,137.50,138.00,136.00,137.00,+0.50,1456
109/01/10,2911278,399135215,137.50,138.50,136.00,137.50,+0.50,1904
109/01/13,5206716,727605583,139.50,140.50,138.50,140.00,+2.50,2846
109/01/14,5313380,753565460,140.50,142.50,140.50,142.50,+2.50,2778
109/01/15,3531305,503815310,142.50,143.50,141.50,142.50, 0.00,2147
109/01/16,2397339,342074477,143.00,143.00,141.50,143.00,+0.50,1418
109/01/17,2245659,319600391,143.50,143.50,141.50,142.50,-0.50,1257
109/01/20,1475465,210071995,143.00,143.50,142.00,142.50, 0.00,872
109/01/30,13458137,1745041810,133.50,134.00,128.50,128.50,-14.00,7367
109/01/31,8288630,1052765028,128.50,129.50,125.50,127.00,-1.50,4135
