日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,49015584,955092090,19.45,19.65,19.25,19.50,-0.50,14927
109/05/05,23527196,462541467,19.65,19.75,19.60,19.65,+0.15,6917
109/05/06,32635119,638000873,19.55,19.65,19.40,19.55,-0.10,9093
109/05/07,26461880,521705160,19.60,19.85,19.55,19.70,+0.15,5618
109/05/08,19783385,392967542,19.95,20.00,19.75,19.80,+0.10,5179
109/05/11,30048861,602851359,19.95,20.15,19.90,20.00,+0.20,8248
109/05/12,52780238,1036503519,19.75,19.75,19.50,19.65,-0.35,13352
109/05/13,30479650,598526193,19.55,19.80,19.50,19.80,+0.15,7677
109/05/14,34590172,676589916,19.60,19.65,19.50,19.55,-0.25,10370
109/05/15,29798480,584882289,19.70,19.80,19.50,19.60,+0.05,7068
109/05/18,29876029,584232390,19.50,19.65,19.50,19.50,-0.10,7548
109/05/19,35769020,708997262,19.90,19.90,19.70,19.85,+0.35,8297
109/05/20,32978059,653521933,19.85,19.90,19.70,19.85, 0.00,7036
109/05/21,37824897,749218904,19.80,19.90,19.70,19.80,-0.05,6614
109/05/22,34460349,675669990,19.75,19.80,19.55,19.55,-0.25,9512
109/05/25,15164205,297804604,19.55,19.75,19.50,19.75,+0.20,5172
109/05/26,31638254,630059810,19.85,20.00,19.75,19.95,+0.20,7909
109/05/27,27032956,541602193,20.00,20.10,19.95,20.10,+0.15,7126
109/05/28,45782017,911539602,20.15,20.15,19.80,19.85,-0.25,8726
109/05/29,143225996,2848732670,19.75,19.95,19.65,19.95,+0.10,9097
