日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,30259299,1175655247,39.00,39.15,38.50,38.80,-1.10,11560
109/05/05,11253899,438964061,39.00,39.20,38.80,38.90,+0.10,4204
109/05/06,13235900,513620715,38.90,39.05,38.50,38.80,-0.10,4999
109/05/07,11748984,458152976,38.80,39.25,38.80,38.85,+0.05,4281
109/05/08,11447894,449449532,39.25,39.50,39.05,39.25,+0.40,4095
109/05/11,14051677,558452097,39.50,39.90,39.50,39.60,+0.35,5738
109/05/12,12594120,497497710,39.40,39.70,39.30,39.60, 0.00,4602
109/05/13,9596661,378452144,39.40,39.55,39.35,39.55,-0.05,4915
109/05/14,10877325,426895133,39.35,39.50,39.10,39.15,-0.40,4577
109/05/15,11104791,434499453,39.35,39.50,38.85,39.05,-0.10,4350
109/05/18,8126279,317117653,39.00,39.15,38.90,39.00,-0.05,2924
109/05/19,14529508,573395244,39.65,39.65,39.30,39.45,+0.45,4549
109/05/20,13574646,538378777,39.60,39.80,39.50,39.65,+0.20,5082
109/05/21,12838986,511666814,39.65,39.95,39.60,39.95,+0.30,5076
109/05/22,14139844,557123406,39.80,39.85,39.20,39.25,-0.70,5476
109/05/25,7601824,297221986,39.30,39.50,38.85,39.15,-0.10,3148
109/05/26,26640104,1062458204,39.25,40.10,39.15,39.90,+0.75,8914
109/05/27,12223147,490338018,40.10,40.30,40.00,40.15,+0.25,4475
109/05/28,19969835,794724954,40.30,40.30,39.45,39.50,-0.65,6706
109/05/29,31856948,1270504850,39.30,40.05,39.20,40.05,+0.55,8542
