日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,50274654,3743144292,74.00,75.00,73.90,74.50,-2.50,24021
109/05/05,30499283,2267358676,74.70,75.00,74.00,74.10,-0.40,14431
109/05/06,26782236,1994740599,74.10,75.20,74.10,74.30,+0.20,12458
109/05/07,31856315,2394950417,74.50,75.80,74.50,75.20,+0.90,13922
109/05/08,38394983,2932358445,76.80,76.80,75.90,76.20,+1.00,17416
109/05/11,59444957,4658299492,76.90,79.20,76.90,78.90,+2.70,28011
109/05/12,45434634,3527174435,78.30,78.40,77.00,77.30,-1.60,21458
109/05/13,43132241,3378556440,77.70,78.80,77.70,78.80,+1.50,21005
109/05/14,42128911,3298686731,78.00,78.90,78.00,78.20,-0.60,19774
109/05/15,47550082,3678862332,78.20,78.60,76.40,77.10,-1.10,22470
109/05/18,57978171,4380323435,76.60,76.60,74.90,75.00,-2.10,26917
109/05/19,49410505,3711927230,75.40,76.00,74.60,74.80,-0.20,21590
109/05/20,30828720,2304984331,74.90,75.30,74.50,74.50,-0.30,13870
109/05/21,24213322,1809690550,74.50,75.00,74.30,74.70,+0.20,11673
109/05/22,46433168,3429622432,74.20,74.40,73.50,73.60,-1.10,24358
109/05/25,26982259,1975050566,73.50,73.60,72.60,73.60, 0.00,13590
109/05/26,28310825,2118555875,73.70,75.30,73.60,74.80,+1.20,12743
109/05/27,22380029,1681599201,74.80,75.50,74.80,75.30,+0.50,9717
109/05/28,26184820,1974966847,75.70,75.90,74.80,75.30, 0.00,11142
109/05/29,44896709,3390842168,74.30,75.80,74.30,75.80,+0.50,8845
