日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,13078634,563016744,42.95,43.15,42.75,43.10,+0.55,6028
109/06/02,12568609,543078464,43.15,43.30,43.05,43.30,+0.20,6184
109/06/03,18791075,820378010,43.50,43.90,43.40,43.65,+0.35,8453
109/06/04,13868624,603196516,44.00,44.00,43.30,43.40,-0.25,6031
109/06/05,8873983,386149271,43.50,43.65,43.35,43.65,+0.25,4817
109/06/08,15341602,670784440,43.75,43.95,43.50,43.95,+0.30,5785
109/06/09,14104400,617295643,43.65,43.90,43.60,43.90,-0.05,6513
109/06/10,22750386,999014263,43.75,44.15,43.50,44.00,+0.10,9742
109/06/11,16466320,719101496,43.90,44.05,43.30,43.30,-0.70,9121
109/06/12,21783848,933217214,42.50,43.00,42.45,42.90,-0.40,8779
109/06/15,17874614,762470767,42.75,42.95,42.50,42.50,-0.40,8950
109/06/16,11897301,510156938,42.75,43.15,42.70,42.85,+0.35,8204
109/06/17,14696654,626818544,42.80,42.85,42.55,42.85, 0.00,8539
109/06/18,10558799,450935298,42.85,42.90,42.60,42.70,-0.15,6118
109/06/19,25125556,1073041829,42.80,43.20,42.55,42.55,-0.15,9486
109/06/22,12590838,538775823,42.85,43.10,42.65,42.90,+0.35,6717
109/06/23,14116429,604267273,43.00,43.00,42.70,42.70,-0.20,7036
109/06/24,14382227,615991311,42.90,43.00,42.70,42.85,+0.15,8189
109/06/29,13244414,565549779,42.60,42.85,42.60,42.65,-0.20,5813
109/06/30,12448715,532833070,42.90,42.90,42.75,42.75,+0.10,4973
