日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,7917828,103353814,13.05,13.10,13.00,13.05,+0.05,3870
109/01/03,17369487,226043831,13.05,13.10,12.95,13.05, 0.00,6267
109/01/06,15116284,196432842,13.00,13.05,12.95,13.00,-0.05,5191
109/01/07,15364979,199425144,12.95,13.00,12.90,13.00, 0.00,5849
109/01/08,18621723,240852351,12.90,13.00,12.85,12.95,-0.05,4425
109/01/09,16633097,217315126,13.00,13.15,13.00,13.10,+0.15,4695
109/01/10,8674907,113771543,13.10,13.15,13.05,13.15,+0.05,1800
109/01/13,31276531,408541251,13.10,13.15,13.00,13.05,-0.10,3555
109/01/14,17099766,224214401,13.10,13.15,13.05,13.15,+0.10,3055
109/01/15,19131179,251838366,13.15,13.20,13.10,13.20,+0.05,3619
109/01/16,15594841,205239576,13.20,13.20,13.10,13.20, 0.00,3857
109/01/17,19385212,257671714,13.20,13.35,13.20,13.35,+0.15,2809
109/01/20,16799347,226058986,13.35,13.50,13.35,13.50,+0.15,3136
109/01/30,50646824,656266217,13.15,13.15,12.80,12.80,-0.70,11517
109/01/31,33628617,435877717,12.85,13.05,12.85,12.90,+0.10,6279
