日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,11966862,1286213122,107.50,108.00,107.00,107.00,-0.50,3597
109/04/06,7513316,809690978,108.00,108.00,107.00,108.00,+1.00,3018
109/04/07,8796428,945382724,108.00,108.00,107.00,107.50,-0.50,3269
109/04/08,5668113,610659204,107.50,108.00,107.00,108.00,+0.50,2174
109/04/09,5748576,616490394,107.50,107.50,107.00,107.00,-1.00,2348
109/04/10,9457688,1018995804,107.50,108.00,107.00,108.00,+1.00,3195
109/04/13,6173698,666532884,108.00,108.50,107.50,108.00, 0.00,2047
109/04/14,8416559,912759104,108.50,108.50,108.00,108.50,+0.50,3483
109/04/15,11627585,1261873765,109.00,109.00,108.00,109.00,+0.50,4074
109/04/16,8541891,923756127,108.50,109.00,108.00,108.00,-1.00,3973
109/04/17,6409933,695968182,108.50,109.00,108.00,108.50,+0.50,3363
109/04/20,7909536,861764924,108.50,109.50,108.50,109.00,+0.50,3415
109/04/21,9206783,998301905,109.00,109.50,108.00,108.50,-0.50,3840
109/04/22,6687437,724222895,108.00,109.00,107.50,109.00,+0.50,2147
109/04/23,6629422,718806998,108.50,109.00,108.00,109.00, 0.00,2145
109/04/24,4632768,502790312,109.00,109.00,108.00,108.50,-0.50,1818
109/04/27,5408436,591179024,109.00,109.50,109.00,109.50,+1.00,2270
109/04/28,5086238,556214029,109.50,109.50,109.00,109.50, 0.00,2772
109/04/29,6578610,722236766,109.50,110.00,109.00,110.00,+0.50,3923
109/04/30,8916427,978232213,110.00,110.00,109.50,109.50,-0.50,4742
