日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,12682996,914224775,71.50,73.00,71.50,72.50,X0.00,4394
109/07/02,3865354,282175357,72.70,73.40,72.60,72.80,+0.30,2161
109/07/03,3377711,247821199,73.70,73.80,73.00,73.40,+0.60,1893
109/07/06,5800867,426042004,73.70,73.80,73.20,73.30,-0.10,2557
109/07/07,6796426,494817098,73.40,73.60,72.50,72.70,-0.60,3224
109/07/08,5986400,433427310,72.60,72.90,72.20,72.30,-0.40,2716
109/07/09,5106855,368310983,72.30,72.50,72.00,72.00,-0.30,2393
109/07/10,8239781,586282550,71.80,71.90,70.80,71.00,-1.00,3868
109/07/13,4864844,346347143,71.20,71.60,71.00,71.00, 0.00,2319
109/07/14,4150123,294829832,71.00,71.20,70.90,71.00, 0.00,2138
109/07/15,5313264,377986349,71.30,71.50,70.80,71.40,+0.40,2672
109/07/16,4075088,292148630,71.90,71.90,71.40,71.60,+0.20,2151
109/07/17,4290394,306557911,72.40,72.40,71.00,71.00,-0.60,2142
109/07/20,3359405,237688955,71.00,71.10,70.50,71.00, 0.00,1834
109/07/21,4217897,301602314,71.60,71.70,71.20,71.40,+0.40,1891
109/07/22,3754937,268460580,71.60,71.90,71.30,71.40, 0.00,1618
109/07/23,4145587,293316584,71.10,71.20,70.50,70.60,-0.80,2191
109/07/24,6805554,476535272,70.30,70.70,69.70,69.80,-0.80,3692
109/07/27,9191873,632534029,69.70,69.80,68.40,68.40,-1.40,4471
109/07/28,9945789,671094152,67.50,67.70,67.30,67.50,-0.90,5651
109/07/29,7250764,489818369,67.10,68.50,67.10,67.30,-0.20,4725
109/07/30,5084131,343605993,68.00,68.10,67.30,67.80,+0.50,2503
109/07/31,5349677,361486836,67.60,68.00,67.40,67.40,-0.40,2531
