日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,9501639,649152168,68.00,68.90,67.70,68.30,-1.20,5060
109/05/05,7039574,491809602,68.90,70.20,68.90,70.00,+1.70,3973
109/05/06,9809574,684286180,70.20,70.50,69.10,69.70,-0.30,4477
109/05/07,7778407,546948684,70.10,70.80,69.90,70.10,+0.40,3216
109/05/08,7819061,553748780,70.20,71.20,70.20,70.90,+0.80,4161
109/05/11,5012056,356947476,71.20,71.80,70.90,71.00,+0.10,2498
109/05/12,10855008,755813035,70.10,70.40,69.40,69.40,-1.60,4852
109/05/13,5800381,405586835,69.50,70.40,69.30,70.40,+1.00,2656
109/05/14,7019442,489683912,70.00,70.10,69.30,70.00,-0.40,3086
109/05/15,9376065,650773303,70.00,70.20,69.10,69.10,-0.90,4119
109/05/18,5906133,411057758,68.60,70.20,68.60,69.80,+0.70,2769
109/05/19,9576729,675457040,71.10,71.20,70.00,70.20,+0.40,4431
109/05/20,7908847,562275730,71.00,71.30,70.60,71.30,+1.10,3805
109/05/21,9600745,692995923,71.30,72.70,71.10,72.30,+1.00,4646
109/05/22,11194201,811104616,73.00,73.30,71.80,71.90,-0.40,5435
109/05/25,5610584,400000187,72.20,72.20,70.60,71.80,-0.10,2582
109/05/26,7717692,561378499,72.50,73.20,72.10,72.30,+0.50,3355
109/05/27,4468697,322733961,72.30,72.80,72.00,72.40,+0.10,2016
109/05/28,8364435,601343520,72.80,72.80,71.50,71.50,-0.90,3069
109/05/29,14164198,1028206277,71.10,72.80,71.10,72.80,+1.30,2331
