日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,33203696,666731609,19.95,20.20,19.90,20.05,+0.10,8502
109/06/02,37425367,755186682,20.10,20.30,20.05,20.30,+0.25,7505
109/06/03,40834562,844288978,20.50,20.80,20.45,20.75,+0.45,11541
109/06/04,30903914,641233688,20.90,20.95,20.65,20.65,-0.10,8014
109/06/05,24815772,515440104,20.65,20.85,20.55,20.80,+0.15,8418
109/06/08,26535911,555410513,20.95,21.00,20.80,21.00,+0.20,7592
109/06/09,27015212,566493602,21.00,21.05,20.85,21.05,+0.05,6081
109/06/10,22133140,465878253,21.00,21.10,20.90,21.10,+0.05,5552
109/06/11,45259415,941817395,21.00,21.05,20.60,20.65,-0.45,11251
109/06/12,46574184,940469407,20.10,20.35,20.00,20.20,-0.45,11861
109/06/15,41924977,845990920,20.20,20.30,20.10,20.10,-0.10,9916
109/06/16,36454952,740700336,20.25,20.40,20.20,20.35,+0.25,8361
109/06/17,33141295,675386575,20.35,20.55,20.25,20.55,+0.20,10068
109/06/18,26035721,529600934,20.55,20.55,20.25,20.30,-0.25,7671
109/06/19,69956567,1411508759,20.35,20.40,20.10,20.10,-0.20,11874
109/06/22,18717771,378500844,20.10,20.30,20.10,20.30,+0.20,5886
109/06/23,21684740,439601461,20.30,20.40,20.10,20.40,+0.10,3989
109/06/24,30149239,611776632,20.30,20.45,20.20,20.25,-0.15,5927
109/06/29,28769370,581191218,20.20,20.30,20.10,20.25, 0.00,6075
109/06/30,22296241,453953733,20.30,20.45,20.30,20.35,+0.10,4228
