日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/03/02,6535414,426104102,65.20,65.50,65.00,65.00,-1.10,4073
109/03/03,4301181,280671798,65.40,65.80,65.00,65.60,+0.60,3209
109/03/04,4383692,289441473,65.40,66.60,65.30,66.60,+1.00,2351
109/03/05,4191434,279902814,67.10,67.20,66.60,66.80,+0.20,2401
109/03/06,4264838,281539700,66.80,66.80,65.30,66.20,-0.60,2648
109/03/09,4949768,321870632,65.30,65.70,64.50,65.00,-1.20,3175
109/03/10,5436336,357127433,64.70,66.40,64.60,66.30,+1.30,2516
109/03/11,3417670,226211350,66.10,66.60,65.60,66.30, 0.00,1958
109/03/12,7283857,470422305,65.90,65.90,64.00,64.50,-1.80,4122
109/03/13,13601550,817048650,62.00,62.80,58.20,62.50,-2.00,7643
109/03/16,7703250,473548299,62.50,62.80,60.90,60.90,-1.60,4425
109/03/17,10820544,674424034,60.90,63.60,60.10,62.70,+1.80,5586
109/03/18,7424367,463903721,61.50,63.50,61.10,63.00,+0.30,4100
109/03/19,10144866,632884799,61.00,64.30,61.00,62.40,-0.60,4959
109/03/20,8857978,551035617,62.00,63.30,61.60,62.00,-0.40,4393
109/03/23,5811004,350995340,60.50,61.80,59.70,59.70,-2.30,3038
109/03/24,5113194,313922799,61.00,62.00,60.10,61.40,+1.70,2877
109/03/25,4698722,295911868,61.40,63.50,61.40,63.40,+2.00,2665
109/03/26,4159773,266799593,63.90,64.70,63.10,64.30,+0.90,2150
109/03/27,3618101,233869838,64.90,65.00,63.60,64.90,+0.60,1820
109/03/30,3745201,235107199,63.10,63.20,62.10,62.50,-2.40,1744
109/03/31,3863946,243529673,63.00,63.40,62.30,63.30,+0.80,1484
