日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,2626489,516334289,195.00,198.50,195.00,198.50,-4.00,1796
109/05/05,1550498,307809280,198.50,199.50,197.50,198.00,-0.50,1005
109/05/06,1629663,320226111,197.50,198.00,195.50,196.00,-2.00,1303
109/05/07,1145321,226155058,197.00,199.00,196.00,197.00,+1.00,941
109/05/08,1920994,383777794,199.00,201.00,198.00,200.50,+3.50,1483
109/05/11,1800128,362908856,202.50,203.00,200.00,202.00,+1.50,1374
109/05/12,1540807,308453514,200.00,201.50,198.50,201.00,-1.00,1167
109/05/13,1240638,249935876,201.00,202.50,200.00,201.50,+0.50,841
109/05/14,5516016,1137882312,201.00,209.00,201.00,208.00,+6.50,3858
109/05/15,4274300,884785800,209.00,210.00,203.50,207.00,-1.00,3153
109/05/18,2020262,410992686,204.00,206.00,202.00,202.00,-5.00,1530
109/05/19,3685308,771691180,207.00,211.00,205.00,210.50,+8.50,2595
109/05/20,3195130,664824331,211.50,213.00,205.50,205.50,-5.00,2340
109/05/21,2910014,599705381,206.00,207.50,205.00,206.50,+1.00,1944
109/05/22,1548584,317062720,206.50,206.50,203.00,204.50,-2.00,1109
109/05/25,1180216,242022496,205.00,206.00,203.00,206.00,+1.50,842
109/05/26,1849968,385343876,208.00,210.00,206.50,207.50,+1.50,1511
109/05/27,872384,180997785,207.50,209.00,206.00,208.00,+0.50,687
109/05/28,1841450,384977817,209.50,210.00,208.00,209.00,+1.00,1319
109/05/29,3410937,714430270,207.50,210.50,206.00,210.50,+1.50,1197
