日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,13808985,530465004,38.20,39.00,38.20,38.30,+0.60,6115
109/06/02,8527262,325296486,38.40,38.45,38.00,38.15,-0.15,5399
109/06/03,9242552,354484751,38.50,38.65,38.15,38.40,+0.25,4474
109/06/04,7392603,283902065,38.60,38.80,38.20,38.40, 0.00,3454
109/06/05,7368092,284170976,38.40,38.80,38.25,38.65,+0.25,3320
109/06/08,12818345,496605113,38.70,38.90,38.50,38.75,+0.10,6942
109/06/09,6857832,263884094,38.75,38.80,38.35,38.50,-0.25,2949
109/06/10,5782042,223165604,38.55,38.75,38.45,38.50, 0.00,2967
109/06/11,10904535,416185237,38.50,38.50,37.90,38.00,-0.50,4160
109/06/12,10086293,377030809,37.10,37.70,37.00,37.50,-0.50,4312
109/06/15,7282846,271068347,37.50,37.60,37.05,37.05,-0.45,4475
109/06/16,5786109,216097983,37.40,37.65,37.15,37.55,+0.50,3590
109/06/17,10718822,397978636,37.60,37.65,37.00,37.20,-0.35,6026
109/06/18,10540973,388668433,37.20,37.20,36.80,36.80,-0.40,4955
109/06/19,12262014,450687752,37.00,37.20,36.50,36.50,-0.30,4850
109/06/22,10745920,390235222,36.55,36.70,36.15,36.15,-0.35,6158
109/06/23,7414999,270282802,36.15,36.75,36.15,36.55,+0.40,4172
109/06/24,8210010,303006114,36.70,37.15,36.70,36.85,+0.30,4188
109/06/29,4167054,152307479,36.75,36.85,36.35,36.50,-0.35,2029
109/06/30,4982426,181833121,36.60,36.75,36.30,36.50, 0.00,2146
