日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,20230633,174138936,8.60,8.63,8.58,8.59,-0.01,6401
109/07/02,25325452,218681080,8.61,8.66,8.58,8.63,+0.04,3504
109/07/03,23160502,200441705,8.64,8.68,8.63,8.66,+0.03,3324
109/07/06,42892314,376536646,8.68,8.84,8.68,8.80,+0.14,6147
109/07/07,38963109,342302546,8.85,8.88,8.74,8.77,-0.03,5294
109/07/08,31926843,280268901,8.76,8.80,8.75,8.78,+0.01,4380
109/07/09,30279432,266279364,8.80,8.82,8.77,8.78, 0.00,3941
109/07/10,36341463,314589721,8.78,8.79,8.61,8.62,-0.16,5766
109/07/13,31647481,276020978,8.75,8.75,8.69,8.70,+0.08,4183
109/07/14,27594921,240852558,8.70,8.76,8.68,8.71,+0.01,4396
109/07/15,41890985,368679895,8.77,8.85,8.76,8.79,+0.08,5945
109/07/16,29811358,262744116,8.84,8.84,8.80,8.80,+0.01,4748
109/07/17,25103380,220729414,8.84,8.85,8.76,8.78,-0.02,3546
109/07/20,21537958,188383799,8.79,8.82,8.70,8.74,-0.04,3798
109/07/21,63055851,547767555,8.74,8.77,8.65,8.65,-0.09,8022
109/07/22,37295524,322487216,8.64,8.69,8.62,8.64,-0.01,4552
109/07/23,21422658,184934986,8.64,8.66,8.60,8.63,-0.01,3007
109/07/24,39182289,335190375,8.60,8.63,8.49,8.52,-0.11,6495
109/07/27,39046445,330933356,8.51,8.58,8.40,8.40,-0.12,5373
109/07/28,42144290,354435120,8.37,8.48,8.35,8.38,-0.02,5708
109/07/29,35205442,299012649,8.38,8.57,8.38,8.44,+0.06,4987
109/07/30,23723392,201506275,8.52,8.54,8.44,8.54,+0.10,3219
109/07/31,48646595,415395151,8.56,8.57,8.51,8.51,-0.03,4152
