日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,16287233,509595211,30.90,31.50,30.90,31.25,+0.35,7142
109/07/02,14326452,451354563,31.25,31.65,31.20,31.55,+0.30,4948
109/07/03,26195532,830461780,31.70,31.90,31.55,31.55, 0.00,7269
109/07/06,20135209,641221478,31.60,32.00,31.55,31.95,+0.40,5330
109/07/07,25976176,829435478,32.00,32.10,31.80,32.00,+0.05,5238
109/07/08,18991386,608559102,31.95,32.15,31.90,32.05,+0.05,7832
109/07/09,23309455,750561545,32.10,32.30,32.05,32.25,+0.20,7205
109/07/10,21142314,678588048,32.20,32.25,31.90,32.00,-0.25,8192
109/07/13,16680078,535129171,32.10,32.20,32.00,32.05,+0.05,5368
109/07/14,16139736,519148487,32.10,32.25,32.05,32.20,+0.15,6066
109/07/15,26490947,850575856,32.20,32.30,32.00,32.15,-0.05,15998
109/07/16,27552753,881910906,32.20,32.25,31.90,32.15, 0.00,13268
109/07/17,22252625,715977613,32.20,32.30,32.05,32.25,+0.10,8892
109/07/20,27345389,883547101,32.20,32.50,32.15,32.45,+0.20,7442
109/07/21,24149331,786065696,32.50,32.65,32.45,32.55,+0.10,9063
109/07/22,23050302,752683928,32.50,32.75,32.45,32.70,+0.15,6550
109/07/23,18157664,593392948,32.50,32.80,32.30,32.70, 0.00,6303
109/07/24,29281866,947024579,32.45,32.60,32.10,32.15,-0.55,7659
109/07/27,27541469,877026237,32.10,32.20,31.55,31.60,-0.55,8943
109/07/28,24218228,765625667,31.30,31.80,31.20,31.65,+0.05,10023
109/07/29,22135877,712191471,31.60,32.30,31.55,32.20,+0.55,6749
109/07/30,20321389,653999335,32.30,32.35,32.00,32.35,+0.15,4557
109/07/31,25818554,834595051,32.40,32.50,32.20,32.35, 0.00,4586
