日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,15298604,301309227,19.80,19.80,19.60,19.60,-0.20,5707
109/08/04,8460409,167351073,19.65,19.90,19.60,19.85,+0.25,3100
109/08/05,10660617,212750740,19.85,20.00,19.85,20.00,+0.15,4185
109/08/06,14783909,295946780,20.00,20.10,19.90,20.10,+0.10,5186
109/08/07,15065446,300086794,20.00,20.10,19.80,19.95,-0.15,4850
109/08/10,8630190,172948270,20.00,20.10,19.95,20.10,+0.15,3053
109/08/11,14298991,289116420,20.10,20.30,20.10,20.20,+0.10,4613
109/08/12,8770716,176412551,20.15,20.25,20.05,20.20, 0.00,3165
109/08/13,8980030,181052938,20.20,20.20,20.10,20.20, 0.00,3021
109/08/14,11579393,233691751,20.10,20.30,20.00,20.20, 0.00,3735
109/08/17,16405359,333363925,20.20,20.40,20.20,20.40,+0.20,4310
109/08/18,12050478,246209890,20.45,20.50,20.35,20.50,+0.10,4076
109/08/19,10065423,204568381,20.45,20.50,20.20,20.25,-0.25,4427
109/08/20,21875689,435491396,20.05,20.15,19.80,19.80,-0.45,7914
