日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,366890778,8644933478,22.50,24.40,22.40,23.80,+1.45,79802
109/08/04,317880374,7884882133,25.20,25.80,24.30,24.55,+0.75,81728
109/08/05,274027185,6818235492,24.45,25.60,24.00,24.90,+0.35,67320
109/08/06,369199737,9673673583,25.50,26.85,25.30,26.60,+1.70,91897
109/08/07,334380253,8738031328,27.00,27.40,25.45,25.60,-1.00,88758
109/08/10,187635317,4798096469,25.25,26.20,24.95,25.30,-0.30,43211
109/08/11,144853117,3680120720,25.50,25.90,25.00,25.00,-0.30,36316
109/08/12,207439232,5000394023,24.75,24.80,23.85,23.95,-1.05,51243
109/08/13,153054743,3678002185,24.45,24.70,23.60,23.75,-0.20,34865
109/08/14,120344792,2816094882,23.30,23.75,23.10,23.55,-0.20,30927
109/08/17,139404132,3367489212,23.70,24.50,23.65,24.15,+0.60,30022
109/08/18,139974521,3389475864,24.40,24.60,23.80,24.10,-0.05,33165
109/08/19,114113905,2711532759,24.45,24.45,23.30,23.40,-0.70,29914
109/08/20,202244929,4474852114,22.80,23.10,21.25,21.80,-1.60,46047
