日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,1151773,149016872,133.00,133.00,128.00,128.50,-1.50,833
109/04/06,1782879,229435907,130.00,132.00,125.00,131.50,+3.00,1412
109/04/07,2048676,271125584,133.50,134.00,130.50,132.00,+0.50,1362
109/04/08,2874688,378591380,129.00,135.00,127.50,134.50,+2.50,2109
109/04/09,2606362,352590094,135.00,138.50,133.00,135.50,+1.00,1612
109/04/10,1605568,222901224,138.00,141.00,137.00,138.50,+3.00,1202
109/04/13,1330177,184383189,139.00,140.00,136.50,139.00,+0.50,932
109/04/14,2241494,321795381,140.50,147.50,139.50,142.50,+3.50,1537
109/04/15,1940213,277008959,144.50,145.50,140.50,142.50, 0.00,1465
109/04/16,2480612,354125206,141.00,145.50,140.00,142.50, 0.00,1540
109/04/17,3332113,492918048,146.00,151.00,145.00,146.00,+3.50,2153
109/04/20,2602321,400092897,146.50,158.50,146.50,157.00,+11.00,1906
109/04/21,3117503,473425690,153.50,154.50,149.00,149.00,-8.00,2072
109/04/22,1318202,192139098,145.00,149.00,143.00,148.00,-1.00,938
109/04/23,1614770,239589230,147.00,150.50,145.50,149.00,+1.00,1196
109/04/24,1217267,179181482,148.50,149.50,145.50,146.00,-3.00,978
109/04/27,2452846,375427784,149.50,155.50,148.50,154.00,+8.00,1558
109/04/28,2804169,445228871,155.00,164.00,154.00,159.00,+5.00,1974
109/04/29,3078584,512343396,159.50,169.00,159.50,168.50,+9.50,2260
109/04/30,2896781,493548051,169.50,173.50,167.00,171.00,+2.50,1938
