日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,6657459,220368341,33.30,33.45,32.90,32.95,-0.35,3163
109/08/04,4026859,133802995,32.95,33.45,32.90,33.30,+0.35,1809
109/08/05,6843848,229100464,33.30,33.80,33.30,33.30, 0.00,3298
109/08/06,8239568,273941326,33.40,33.65,32.95,33.00,-0.30,3419
109/08/07,11510683,375750187,33.00,33.15,32.40,32.45,-0.55,5085
109/08/10,4054218,131300959,32.45,32.70,32.15,32.60,+0.15,1986
109/08/11,6084510,196523209,32.60,32.60,32.20,32.20,-0.40,2807
109/08/12,4266668,137783503,32.20,32.40,32.20,32.25,+0.05,2046
109/08/13,4197734,137014391,32.30,32.75,32.30,32.70,+0.45,1927
109/08/14,14084119,473216036,32.70,34.00,32.50,33.95,+1.25,6863
109/08/17,7158923,243087800,34.10,34.30,33.50,33.95, 0.00,3640
109/08/18,5682120,190263340,33.75,33.95,33.40,33.45,-0.50,2693
109/08/19,3953873,131879741,33.50,33.70,33.20,33.20,-0.25,2118
109/08/20,9504036,308188019,33.05,33.10,32.05,32.35,-0.85,4907
