日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,17817311,323747711,18.30,18.30,18.10,18.10,-0.25,5499
109/04/06,23605010,428314963,18.15,18.30,18.00,18.30,+0.20,5080
109/04/07,22105644,407939210,18.50,18.55,18.35,18.50,+0.20,5997
109/04/08,23126188,428843708,18.50,18.65,18.40,18.50, 0.00,5984
109/04/09,18280072,341651786,18.55,18.85,18.50,18.75,+0.25,5393
109/04/10,20875550,397768381,18.80,19.20,18.75,19.15,+0.40,5951
109/04/13,15811057,301541809,19.20,19.20,18.90,19.05,-0.10,4838
109/04/14,27218214,530692482,19.05,19.70,19.05,19.65,+0.60,6769
109/04/15,29739559,593428110,19.70,20.05,19.70,20.05,+0.40,9094
109/04/16,21384268,424611210,19.80,19.95,19.75,19.85,-0.20,5800
109/04/17,23569000,471942255,20.05,20.30,19.85,19.90,+0.05,6031
109/04/20,14089701,279008945,19.85,19.90,19.65,19.85,-0.05,4438
109/04/21,34975079,677363705,19.60,19.70,19.15,19.20,-0.65,11468
109/04/22,22436561,426756580,18.90,19.15,18.85,19.10,-0.10,6461
109/04/23,20977149,401169151,19.10,19.30,19.00,19.05,-0.05,5414
109/04/24,16290963,310679632,19.00,19.20,19.00,19.00,-0.05,4416
109/04/27,16973552,330718097,19.30,19.60,19.25,19.50,+0.50,3977
109/04/28,13268030,261672189,19.65,19.80,19.60,19.80,+0.30,3306
109/04/29,21625950,431783650,19.80,20.05,19.80,20.00,+0.20,5422
109/04/30,24388622,490576623,20.10,20.20,20.05,20.10,+0.10,5736
