日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,6819518,295554324,42.80,43.60,42.75,43.50,+0.70,3565
109/06/02,4031807,175665624,43.50,43.75,43.30,43.40,-0.10,1938
109/06/03,9894803,439439942,44.05,44.75,43.65,44.75,+1.35,4584
109/06/04,9508810,430247511,45.05,45.50,44.85,45.10,+0.35,4776
109/06/05,3847308,173426706,45.10,45.20,44.80,45.20,+0.10,1549
109/06/08,5289307,241739704,45.35,46.00,45.25,46.00,+0.80,2464
109/06/09,5375092,246864582,46.10,46.20,45.30,46.10,+0.10,3148
109/06/10,4516650,210038647,46.10,46.75,45.70,46.75,+0.65,2132
109/06/11,5081346,233237982,46.55,46.75,45.40,45.40,-1.35,2412
109/06/12,5555653,247656658,44.60,44.85,44.35,44.50,-0.90,2705
109/06/15,5129219,226700640,44.55,44.55,43.85,44.05,-0.45,3345
109/06/16,5747663,260915764,44.60,45.95,44.60,45.15,+1.10,3625
109/06/17,5167774,233418370,45.10,45.65,44.75,45.40,+0.25,2902
109/06/18,5616923,252176643,45.65,45.65,44.70,45.10,-0.30,2888
109/06/19,10984447,491415041,45.20,45.50,44.80,45.20,+0.10,3621
109/06/22,3116207,140382710,44.85,45.30,44.85,45.15,-0.05,1256
109/06/23,4388034,195847326,45.30,45.90,45.05,45.20,+0.05,2101
109/06/24,4617707,208531153,45.50,45.60,45.00,45.10,-0.10,2593
109/06/29,4111360,184830804,45.00,45.30,44.70,44.95,-0.15,1431
109/06/30,3928184,178772963,45.20,45.70,45.10,45.55,+0.60,1321
