日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,18209255,414750753,22.75,22.95,22.70,22.75,+0.10,6586
109/07/02,16741127,382671635,22.80,22.95,22.75,22.90,+0.15,4393
109/07/03,18501511,425027453,23.00,23.10,22.90,22.95,+0.05,7280
109/07/06,24146258,559367619,23.00,23.25,23.00,23.25,+0.30,7888
109/07/07,18269927,424011433,23.35,23.45,23.10,23.20,-0.05,5119
109/07/08,17147351,397666252,23.20,23.25,23.15,23.15,-0.05,4089
109/07/09,14850139,344063772,23.20,23.30,23.10,23.10,-0.05,4403
109/07/10,23027089,528607447,23.10,23.10,22.85,23.00,-0.10,5180
109/07/13,19483998,448193754,23.05,23.10,22.95,23.00, 0.00,6090
109/07/14,13127303,301947569,23.00,23.10,22.95,22.95,-0.05,2967
109/07/15,15795850,363684885,23.05,23.10,22.95,23.10,+0.15,6101
109/07/16,16853244,388521884,23.15,23.15,23.00,23.00,-0.10,4691
109/07/17,19137056,442929502,23.20,23.20,23.05,23.10,+0.10,7024
109/07/20,19265621,445121799,23.10,23.25,23.00,23.10, 0.00,3186
109/07/21,23536498,547324229,23.20,23.35,23.20,23.20,+0.10,8822
109/07/22,24126513,564456825,23.20,23.50,23.20,23.50,+0.30,4766
109/07/23,16384259,384136255,23.45,23.50,23.35,23.40,-0.10,3577
109/07/24,17411406,406052481,23.30,23.40,23.25,23.25,-0.15,4282
109/07/27,22797128,527223753,23.25,23.40,23.00,23.00,-0.25,6351
109/07/28,28094399,649375519,23.00,23.25,22.90,23.15,+0.15,10663
109/07/29,36477579,858460711,23.10,23.65,23.10,23.55,+0.40,8803
109/07/30,34522036,818099986,23.70,23.80,23.55,23.80,+0.25,8408
109/07/31,23483233,555296462,23.70,23.75,23.60,23.60,-0.20,5588
