日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/03/02,7641097,619750286,80.30,81.80,80.30,81.00,-1.20,4500
109/03/03,5974717,484694191,81.70,81.80,80.80,80.80,-0.20,3475
109/03/04,4776131,388966292,80.80,81.90,80.80,81.80,+1.00,2069
109/03/05,4988917,408305251,81.80,82.00,81.50,82.00,+0.20,2375
109/03/06,5949670,480700170,81.90,82.00,80.50,80.50,-1.50,3951
109/03/09,13918681,1089134610,79.00,79.30,77.50,77.70,-2.80,7886
109/03/10,9240779,713373762,76.60,78.30,76.50,77.60,-0.10,4960
109/03/11,7747392,602794195,77.40,78.80,77.30,77.50,-0.10,4175
109/03/12,12843144,968212874,77.20,77.20,74.50,75.10,-2.40,6480
109/03/13,21602749,1512023795,69.30,72.30,69.00,72.30,-2.80,10713
109/03/16,13046155,912455976,72.30,72.30,69.10,69.20,-3.10,6670
109/03/17,16677054,1108896351,66.90,67.80,65.50,66.20,-3.00,7875
109/03/18,20728266,1312997770,65.90,65.90,61.40,61.70,-4.50,10629
109/03/19,17934468,1066555743,58.90,60.70,58.50,59.30,-2.40,8622
109/03/20,18298616,1147326528,60.00,65.10,60.00,65.10,+5.80,8282
109/03/23,12800373,798758425,62.00,63.30,60.00,62.00,-3.10,6026
109/03/24,8837819,577832375,64.80,65.90,64.50,65.20,+3.20,4453
109/03/25,9054638,617350023,67.30,68.50,67.30,68.50,+3.30,4976
109/03/26,6280692,428682048,69.30,69.30,66.70,68.50, 0.00,3169
109/03/27,6513235,446576047,69.40,69.70,68.00,68.00,-0.50,3498
109/03/30,7178074,481625436,66.40,68.50,65.00,67.70,-0.30,3804
109/03/31,8233279,555282581,68.60,68.80,67.00,67.00,-0.70,3414
