日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,3161290,277053060,87.70,87.90,87.50,87.70,+0.20,1953
109/01/03,3974444,350200845,88.00,88.70,87.50,88.60,+0.90,2501
109/01/06,4392111,390287421,88.80,89.50,88.50,88.50,-0.10,2523
109/01/07,5356849,469982811,88.80,88.90,87.30,87.40,-1.10,2916
109/01/08,5187170,450370790,87.30,87.40,86.60,86.60,-0.80,3450
109/01/09,2376641,206970778,87.00,87.80,86.60,87.20,+0.60,1526
109/01/10,3401870,295774917,87.10,87.50,86.60,87.10,-0.10,2005
109/01/13,3248865,284041513,87.30,87.70,87.20,87.50,+0.40,2174
109/01/14,3782226,331367729,87.50,87.90,87.40,87.90,+0.40,2111
109/01/15,4101126,358016361,87.80,87.80,87.00,87.30,-0.60,2057
109/01/16,1863845,162357022,87.10,87.30,87.00,87.20,-0.10,1233
109/01/17,3089793,271473284,87.50,88.00,87.50,88.00,+0.80,1811
109/01/20,3587294,317455929,88.10,88.90,88.10,88.20,+0.20,2327
109/01/30,13974469,1192992732,86.50,86.50,84.70,84.70,-3.50,7691
109/01/31,6492377,552323113,84.70,85.90,84.70,84.90,+0.20,3526
