日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,29685342,9400765756,315.00,318.00,314.00,317.50,+4.50,15617
109/07/02,37789178,12119073560,319.00,322.00,318.00,322.00,+4.50,18355
109/07/03,55656987,18280314743,327.00,330.50,326.50,329.50,+7.50,30235
109/07/06,57256220,19200718243,332.50,338.00,332.00,338.00,+8.50,31866
109/07/07,59046323,20143258406,343.50,346.00,338.00,338.50,+0.50,32076
109/07/08,33813218,11522915649,337.50,342.50,337.50,341.00,+2.50,16673
109/07/09,37410376,12912747970,346.00,347.00,343.00,345.00,+4.00,20205
109/07/10,60902108,21298923681,352.50,353.00,345.50,348.50,+3.50,32227
109/07/13,49459523,17425372488,351.00,354.50,350.50,354.50,+6.00,23217
109/07/14,63030150,22602878292,355.00,364.00,354.50,363.50,+9.00,30996
109/07/15,75105362,27486789803,366.00,370.00,361.00,363.00,-0.50,37607
109/07/16,68582512,24506038172,359.00,361.00,353.50,357.50,-5.50,35598
109/07/17,66403485,24244495853,361.00,369.00,360.00,367.00,+9.50,36729
109/07/20,44940238,16487970674,370.00,370.00,362.50,366.00,-1.00,23335
109/07/21,64440128,24491627162,372.50,387.00,371.50,383.00,+17.00,40266
109/07/22,43959670,16844625030,381.00,386.00,379.00,384.00,+1.00,25530
109/07/23,45397282,17302637512,382.00,383.00,379.00,381.50,-2.50,22916
109/07/24,90988734,35368857726,390.00,395.00,382.00,386.00,+4.50,45099
109/07/27,103315640,43637877952,420.50,424.50,416.50,424.50,+38.50,49294
109/07/28,172157746,77804668620,464.00,466.50,428.50,435.00,+10.50,92239
109/07/29,88641166,37649278004,428.00,431.50,419.50,422.00,-13.00,53111
109/07/30,69936949,30329225735,436.50,441.00,428.50,434.00,+12.00,36627
109/07/31,50484674,21567922126,426.00,432.00,425.50,425.50,-8.50,27653
