日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,14857376,794526632,53.20,54.20,52.40,53.90,+0.20,7393
109/04/06,19304629,1068538128,54.70,56.40,54.00,56.40,+2.50,10382
109/04/07,37686738,2291730256,59.20,62.00,59.20,62.00,+5.60,18726
109/04/08,31098176,1949088665,61.50,64.00,60.90,63.40,+1.40,16821
109/04/09,22919965,1454515379,63.70,65.20,62.30,62.60,-0.80,12326
109/04/10,14006722,869579988,62.00,63.00,61.60,62.00,-0.60,6832
109/04/13,22669306,1366457270,60.60,61.00,59.60,59.80,-2.20,12900
109/04/14,15014318,912782898,60.40,61.20,60.20,60.70,+0.90,7395
109/04/15,26509047,1623721285,60.70,62.20,60.20,61.30,+0.60,12245
109/04/16,18688686,1146325183,60.50,61.80,60.30,61.60,+0.30,9517
109/04/17,24121234,1496984403,62.90,63.40,60.80,61.10,-0.50,12210
109/04/20,12020664,733318486,61.00,61.50,60.50,60.80,-0.30,6513
109/04/21,25885652,1525336333,60.40,60.50,57.80,58.00,-2.80,14337
109/04/22,19454891,1137504130,56.80,60.00,56.10,59.90,+1.90,10468
109/04/23,14654747,875740246,60.50,60.80,58.70,59.40,-0.50,7961
109/04/24,10205607,604515944,59.40,59.70,58.90,59.10,-0.30,6109
109/04/27,16325545,994478490,60.00,61.80,59.90,61.60,+2.50,8491
109/04/28,26065038,1633392881,62.80,63.40,61.30,63.20,+1.60,13281
109/04/29,23151660,1484405416,63.80,64.90,63.20,64.20,+1.00,12515
109/04/30,23952836,1560005891,65.70,66.00,64.70,65.00,+0.80,11329
