日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,11092890,716141835,64.20,65.00,64.20,64.50,+0.50,4854
109/07/02,14037596,914138628,64.70,65.50,64.70,65.30,+0.80,5273
109/07/03,12508474,824323893,65.80,66.30,65.40,66.10,+0.80,6907
109/07/06,10021306,668431033,66.50,67.30,66.20,66.50,+0.40,5117
109/07/07,13936946,914693429,66.70,67.00,64.90,65.60,-0.90,6691
109/07/08,9305819,605864454,65.40,65.60,64.90,65.10,-0.50,4729
109/07/09,8287233,538102676,65.30,65.50,64.70,64.80,-0.30,3831
109/07/10,7056582,451992448,64.80,65.00,63.50,63.70,-1.10,4209
109/07/13,5823191,375834341,64.70,65.00,63.90,64.80,+1.10,3239
109/07/14,6178747,400795185,65.00,65.20,64.50,64.70,-0.10,3052
109/07/15,10325127,661470828,65.00,65.00,63.70,63.90,-0.80,4839
109/07/16,6819310,438112488,64.60,64.60,63.90,64.10,+0.20,2395
109/07/17,4956773,318080024,64.40,64.50,64.00,64.00,-0.10,1999
109/07/20,18426907,1140493634,63.30,63.50,61.50,61.50,-2.50,9060
109/07/21,15184755,930958947,62.10,62.30,60.80,61.20,-0.30,8445
109/07/22,7984083,494324746,61.40,62.10,61.40,61.90,+0.70,3624
109/07/23,11819072,735443162,62.30,62.90,61.60,62.20,+0.30,6218
109/07/24,6693138,412382875,62.20,62.60,60.90,61.20,-1.00,3469
109/07/27,6166688,374911510,61.20,61.80,60.40,60.40,-0.80,3201
109/07/28,8207259,501746588,60.70,62.00,60.60,60.60,+0.20,4327
109/07/29,7843338,474456198,61.00,61.20,60.00,60.10,-0.50,4081
109/07/30,9215515,560119543,60.60,61.30,60.20,61.30,+1.20,4038
109/07/31,12220429,753845130,61.50,62.00,61.40,61.70,+0.40,4012
