日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,1482619,264575682,177.00,181.50,176.50,178.00,+2.50,1147
109/08/04,1800660,325582120,178.00,183.00,176.50,182.00,+4.00,1290
109/08/05,2708278,504083616,185.00,189.00,183.00,187.50,+5.50,1987
109/08/06,3114929,603071315,191.50,196.00,191.00,193.00,+5.50,1809
109/08/07,1205992,228988996,193.00,194.00,187.50,188.00,-5.00,943
109/08/10,1017063,192820907,190.00,191.50,188.00,188.50,+0.50,755
109/08/11,1494165,284945685,188.00,192.50,187.00,189.50,+1.00,1040
109/08/12,845373,160100045,188.50,191.00,187.00,191.00,+1.50,741
109/08/13,928636,177277649,191.00,192.00,190.00,190.50,-0.50,762
109/08/14,2481683,482344868,191.00,196.50,190.00,196.00,+5.50,1753
109/08/17,2919574,579936917,198.00,200.00,196.50,199.00,+3.00,1733
109/08/18,4068868,686849721,165.00,171.00,165.00,170.50,X0.00,2722
109/08/19,3689620,650638700,172.00,181.00,172.00,178.00,+7.50,2565
109/08/20,2367781,404257113,179.00,179.00,167.00,169.50,-8.50,1674
