日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,8794413,1072301172,122.50,123.00,120.00,122.50,-4.50,4650
109/02/04,5261674,670593620,125.00,129.00,124.50,128.00,+5.50,2919
109/02/05,5359175,691479813,129.50,130.50,126.00,129.50,+1.50,2848
109/02/06,3607255,473152262,130.50,132.00,129.50,132.00,+2.50,2189
109/02/07,4717184,604704126,131.00,131.00,126.50,126.50,-5.50,2963
109/02/10,5352068,662744086,123.00,126.50,121.00,126.00,-0.50,3004
109/02/11,3129401,393920927,126.00,127.00,125.00,126.00, 0.00,2114
109/02/12,4532998,567465246,125.50,127.00,123.50,126.00, 0.00,2417
109/02/13,3749703,474704281,126.50,128.00,126.00,126.00, 0.00,2110
109/02/14,2486413,310867227,125.50,125.50,124.00,125.50,-0.50,1622
109/02/17,4059089,517198981,126.00,129.00,125.00,128.50,+3.00,2342
109/02/18,2938766,377626418,128.00,129.00,128.00,128.00,-0.50,1799
109/02/19,2448992,314896457,128.50,129.50,127.50,128.00, 0.00,1835
109/02/20,7011499,882789374,128.50,128.50,124.50,124.50,-3.50,3745
109/02/21,3437534,428037502,125.50,125.50,124.00,124.50, 0.00,2118
109/02/24,9863597,1189650237,122.00,122.50,119.00,120.00,-4.50,5846
109/02/25,7906442,933713312,116.00,120.00,115.50,118.00,-2.00,4493
109/02/26,6380626,748285368,116.50,118.00,116.50,117.00,-1.00,4129
109/02/27,6549317,759757272,117.00,118.00,115.00,115.00,-2.00,3597
