日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,8334780,556197887,67.40,67.50,66.50,66.60,-0.80,4483
109/08/04,3728844,249016445,66.70,67.00,66.60,67.00,+0.40,2155
109/08/05,4204442,285155751,67.00,68.40,67.00,68.20,+1.20,2606
109/08/06,5741738,395025936,68.70,69.40,68.20,68.60,+0.40,3390
109/08/07,5155103,356530919,68.60,69.40,68.60,69.10,+0.50,2349
109/08/10,4728467,330661957,69.70,70.80,69.10,70.70,+1.60,2517
109/08/11,6268465,446496234,71.10,71.70,70.90,71.00,+0.30,3131
109/08/12,4480466,316344513,71.10,71.40,69.90,70.70,-0.30,2213
109/08/13,4165921,296270230,71.30,71.40,70.70,71.40,+0.70,1761
109/08/14,2913672,207455294,70.80,71.50,70.60,71.50,+0.10,1462
109/08/17,5371021,386394283,71.50,72.30,71.50,72.30,+0.80,2363
109/08/18,3778499,272071015,72.30,72.50,71.80,72.00,-0.30,1627
109/08/19,3292344,235844207,72.00,72.30,71.20,71.20,-0.80,2009
109/08/20,6529767,455405590,70.90,71.00,69.00,69.30,-1.90,3474
