日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,2469517,161977733,65.70,66.00,65.00,65.10,+0.40,1635
109/06/02,2115462,139062136,65.60,66.00,65.50,65.50,+0.40,1242
109/06/03,3086756,205889852,66.80,67.00,66.10,67.00,+1.50,1892
109/06/04,4179000,279751589,67.50,67.60,66.60,66.70,-0.30,2125
109/06/05,1933063,129211307,66.60,67.00,66.60,66.70, 0.00,1264
109/06/08,2250095,150935176,66.90,67.40,66.50,67.20,+0.50,1329
109/06/09,2842623,192437564,67.40,68.00,67.20,67.90,+0.70,1715
109/06/10,3463223,236623063,68.10,68.50,68.00,68.50,+0.60,1881
109/06/11,3838603,262294936,68.60,68.80,68.00,68.00,-0.50,1875
109/06/12,3508012,237689414,67.40,68.10,67.10,68.00, 0.00,2306
109/06/15,4730085,317387601,67.40,67.70,66.60,67.30,-0.70,2893
109/06/16,4284482,290336067,67.30,68.20,67.10,67.80,+0.50,2039
109/06/17,2484205,167496908,67.80,67.80,67.20,67.60,-0.20,1433
109/06/18,3721148,248881316,67.60,67.70,66.60,66.70,-0.90,1966
109/06/19,5482779,364916548,67.00,67.20,66.40,66.40,-0.30,1485
109/06/22,2595719,173015173,66.60,67.10,66.40,66.60,+0.20,1435
109/06/23,2811966,187879422,67.00,67.40,66.60,66.60, 0.00,1488
109/06/24,3151327,211375361,67.10,67.40,66.70,67.00,+0.40,1660
109/06/29,3333731,224465154,67.00,67.80,66.70,67.40,+0.40,1758
109/06/30,4381742,298264892,67.70,68.30,67.70,68.00,+0.60,1962
