日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,34452934,612164844,17.75,17.90,17.70,17.75,-0.15,10450
109/04/06,52673702,934215036,18.15,18.15,17.40,17.85,+0.10,17695
109/04/07,36503651,654736768,18.05,18.10,17.85,17.90,+0.05,8596
109/04/08,43704887,784814909,17.75,18.10,17.70,17.95,+0.05,13203
109/04/09,48224212,869875846,17.95,18.10,17.95,18.05,+0.10,10112
109/04/10,54236425,1004970612,18.15,18.75,18.10,18.65,+0.60,14787
109/04/13,54476531,1026202357,18.70,19.05,18.65,18.80,+0.15,18754
109/04/14,69661201,1358641411,19.00,19.75,18.90,19.65,+0.85,17412
109/04/15,75824740,1514452900,19.95,20.15,19.80,19.90,+0.25,20885
109/04/16,54383445,1062623329,19.80,19.80,19.40,19.50,-0.40,16436
109/04/17,43389376,855500313,19.75,19.90,19.55,19.60,+0.10,10689
109/04/20,33183531,644398865,19.60,19.60,19.30,19.30,-0.30,10652
109/04/21,77668150,1461721469,19.10,19.15,18.65,18.70,-0.60,23810
109/04/22,59156590,1088579270,18.25,18.55,18.15,18.50,-0.20,17083
109/04/23,44084029,819356003,18.55,18.85,18.40,18.55,+0.05,14184
109/04/24,38033501,707908041,18.55,18.75,18.50,18.60,+0.05,10908
109/04/27,50844530,964884106,18.90,19.20,18.75,19.05,+0.45,11911
109/04/28,41065464,794288634,19.15,19.50,19.10,19.50,+0.45,12380
109/04/29,54043299,1068231826,19.55,19.90,19.50,19.70,+0.20,15520
109/04/30,69091028,1387289160,19.90,20.25,19.85,20.00,+0.30,15471
