日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,7105286,474242721,67.40,67.70,66.20,66.20,-0.80,4019
109/04/06,7492215,507855017,68.40,69.00,67.00,68.00,+1.80,4021
109/04/07,9088300,631559100,69.60,69.90,69.10,69.90,+1.90,5044
109/04/08,7504213,528864267,69.90,71.00,69.40,70.90,+1.00,4104
109/04/09,6120201,433457171,71.00,71.60,70.20,70.60,-0.30,3460
109/04/10,5620005,398455746,70.50,71.40,70.30,71.00,+0.40,3105
109/04/13,4101839,288311033,70.50,70.60,70.00,70.00,-1.00,2714
109/04/14,7363657,524676355,70.50,71.60,70.10,71.40,+1.40,3612
109/04/15,7049866,505656778,71.50,72.20,71.40,72.00,+0.60,4388
109/04/16,7817552,553901815,71.00,71.20,70.50,70.80,-1.20,4061
109/04/17,7377945,528040555,71.40,72.40,70.80,71.10,+0.30,4234
109/04/20,6056145,426322109,71.00,71.10,70.10,70.30,-0.80,3219
109/04/21,9550668,660244463,69.90,70.00,68.50,68.90,-1.40,6069
109/04/22,7001216,477874536,68.40,68.90,67.70,68.30,-0.60,4931
109/04/23,8206717,565372800,68.40,70.20,68.30,68.70,+0.40,4480
109/04/24,5601988,383188855,68.70,69.10,68.20,68.30,-0.40,3290
109/04/27,8679187,609312339,69.70,70.90,69.40,70.20,+1.90,4704
109/04/28,4982731,350451766,70.70,70.80,70.10,70.40,+0.20,2183
109/04/29,9029030,645709060,70.60,72.00,70.60,71.80,+1.40,5015
109/04/30,15201627,1140789681,72.60,76.60,72.60,75.90,+4.10,8607
