日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/05/04,2180438,652033276,298.00,307.00,294.00,301.50,-6.50,1563
109/05/05,1251128,382589713,302.00,308.00,302.00,307.50,+6.00,1031
109/05/06,1553608,474269440,306.00,308.00,303.00,305.50,-2.00,1124
109/05/07,1423295,431852680,304.50,305.00,301.50,303.00,-2.50,673
109/05/08,950295,289100316,304.00,306.50,300.50,305.00,+2.00,805
109/05/11,441356,134904882,305.00,307.00,304.50,304.50,-0.50,436
109/05/12,781078,236956212,303.00,304.50,302.00,304.00,-0.50,645
109/05/13,1015015,309612053,306.00,307.00,303.50,305.00,+1.00,764
109/05/14,731951,222009161,305.00,305.50,301.50,302.50,-2.50,647
109/05/15,1194967,360348041,304.00,304.50,300.00,300.00,-2.50,842
109/05/18,579815,174424888,298.00,302.00,297.50,301.50,+1.50,508
109/05/19,941364,283739064,304.50,304.50,299.00,300.50,-1.00,683
109/05/20,835277,250009950,302.00,302.50,298.00,298.00,-2.50,659
109/05/21,988975,297676310,300.00,302.50,298.50,302.50,+4.50,711
109/05/22,719991,216139280,301.50,302.00,299.00,299.50,-3.00,508
109/05/25,504884,150743700,300.50,300.50,297.50,298.50,-1.00,438
109/05/26,740045,222932010,300.00,303.00,299.00,300.00,+1.50,608
109/05/27,704012,210394600,300.00,301.00,298.00,299.00,-1.00,710
109/05/28,1005972,299760100,299.00,300.50,296.50,298.00,-1.00,670
109/05/29,3771137,1114478689,296.00,298.00,294.00,295.50,-2.50,1550
