日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,8133087,580548401,71.30,71.60,71.20,71.20,-0.10,3812
109/07/02,9150360,657776921,71.70,72.60,71.30,72.40,+1.20,4906
109/07/03,7119084,519545219,72.70,73.30,72.60,73.20,+0.80,3398
109/07/06,8648223,635914090,73.30,73.80,72.70,73.80,+0.60,3156
109/07/07,13688264,1002697589,73.80,73.80,72.80,73.20,-0.60,4743
109/07/08,7652157,561066065,73.20,73.60,72.60,73.30,+0.10,2803
109/07/09,8502085,624882732,73.00,73.90,72.50,73.50,+0.20,3125
109/07/10,7779462,571516132,73.40,73.80,72.60,73.60,+0.10,3034
109/07/13,10391809,766142786,73.60,74.00,73.40,73.60, 0.00,3517
109/07/14,7224104,527349141,73.10,73.30,72.60,72.90,-0.70,2965
109/07/15,7612528,556955044,72.70,73.60,72.60,73.00,+0.10,3114
109/07/16,5431857,396873661,72.70,73.40,72.70,73.00, 0.00,2045
109/07/17,3785038,275943925,73.80,73.80,72.50,72.50,-0.50,1873
109/07/20,2398695,173873018,72.40,72.70,72.20,72.60,+0.10,1330
109/07/21,4795475,348408021,72.80,73.10,72.10,72.10,-0.50,2052
109/07/22,5009532,361399381,72.10,72.50,72.00,72.10, 0.00,2074
109/07/23,7505848,540572302,71.80,72.40,71.50,72.00,-0.10,2201
109/07/24,9331257,666770998,71.30,71.80,71.20,71.30,-0.70,4481
109/07/27,14291798,1024567999,71.20,72.10,71.20,71.30, 0.00,2204
109/07/28,8665373,613405416,70.80,71.00,70.40,70.60,-0.70,3519
109/07/29,12732805,901726355,70.40,71.40,70.40,70.70,+0.10,3327
109/07/30,6055731,432383132,70.90,72.00,70.50,72.00,+1.30,2397
109/07/31,8386895,598609434,72.00,72.00,71.00,71.50,-0.50,2998
