日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,44576514,3854998428,86.50,87.60,85.50,85.90,-0.40,22175
109/07/02,34490431,2950800438,85.80,86.00,84.60,86.00,+0.10,16916
109/07/03,44883049,3832093245,86.10,86.20,85.10,85.30,-0.70,21640
109/07/06,44370881,3833581654,85.70,86.60,85.60,86.40,+1.10,17935
109/07/07,52853744,4572499757,87.10,87.50,85.60,87.00,+0.60,21050
109/07/08,40532208,3524880599,87.00,87.30,86.60,87.00, 0.00,15078
109/07/09,51421490,4442391525,87.30,87.40,85.80,86.20,-0.80,20494
109/07/10,55453243,4737240248,86.20,86.20,84.80,84.80,-1.40,22536
109/07/13,36625700,3154223682,85.40,86.70,85.40,86.70,+1.90,14492
109/07/14,34934410,3029522815,86.80,87.50,86.30,86.30,-0.40,13706
109/07/15,47807002,4148430451,86.60,87.20,86.50,86.60,+0.30,22664
109/07/16,50530654,4420166927,87.00,88.00,86.90,87.60,+1.00,20067
109/07/17,48813379,4307330703,88.30,88.60,87.60,88.00,+0.40,21341
109/07/20,74478567,6424395139,88.00,88.00,85.00,86.80,-1.20,29010
109/07/21,74962395,6405280586,86.00,86.10,85.10,85.30,-1.50,34475
109/07/22,73724655,6309707947,85.30,86.00,85.10,85.90,+0.60,28177
109/07/23,79361972,6498304084,81.30,82.50,81.10,82.10,X0.00,31355
109/07/24,50435732,4076404565,81.50,81.90,80.00,80.00,-2.10,23339
109/07/27,68636332,5391711702,79.60,79.90,78.00,78.00,-2.00,29796
109/07/28,89739664,7145636184,77.80,82.70,77.30,78.40,+0.40,36892
109/07/29,39362154,3086153861,78.60,79.80,78.00,78.00,-0.40,20547
109/07/30,40501045,3157449637,78.70,78.80,77.50,78.00, 0.00,17186
109/07/31,47089202,3713121252,78.50,79.40,78.40,78.40,+0.40,17849
