日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,3863981,458950739,117.50,120.00,117.00,119.00,+2.50,2620
109/06/02,2738186,327308211,119.50,120.50,118.50,119.00, 0.00,1735
109/06/03,6286766,763690808,121.00,123.00,120.00,122.50,+3.50,4023
109/06/04,5845489,719229636,123.00,124.00,121.50,124.00,+1.50,3449
109/06/05,2290148,282913852,124.50,124.50,123.00,123.50,-0.50,1556
109/06/08,4072289,505119944,124.50,125.00,123.00,124.50,+1.00,1882
109/06/09,3925365,492976647,125.50,126.50,124.50,126.00,+1.50,2445
109/06/10,5564707,716964539,126.00,130.50,125.50,129.50,+3.50,3555
109/06/11,7343811,937674248,130.00,130.50,125.00,125.00,-4.50,4119
109/06/12,5807797,712742207,121.00,125.00,120.00,124.00,-1.00,3379
109/06/15,4033874,498764502,125.00,125.00,122.50,123.00,-1.00,2290
109/06/16,4116616,521008514,124.50,128.00,124.00,127.50,+4.50,2559
109/06/17,3007698,383934976,128.50,129.00,126.50,127.00,-0.50,2037
109/06/18,3454895,440839955,128.00,128.50,126.00,128.00,+1.00,1822
109/06/19,4683846,596889788,128.50,129.00,127.00,127.00,-1.00,2164
109/06/22,5671334,722869895,127.00,128.50,126.50,128.00,+1.00,2936
109/06/23,7589262,902564440,119.50,120.50,117.00,118.50,X0.00,4593
109/06/24,2656984,317077559,119.50,120.00,118.50,119.00,+0.50,1662
109/06/29,6385609,758429689,118.50,120.00,117.50,120.00,+1.00,2083
109/06/30,5930010,730060082,120.50,125.00,120.00,125.00,+5.00,2596
