日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,9414578,265873375,28.10,28.45,28.05,28.20,+0.30,4098
109/07/02,14137409,405500311,28.25,28.90,28.20,28.90,+0.70,4718
109/07/03,13289156,385595928,29.20,29.25,28.80,28.90, 0.00,4722
109/07/06,8502804,246528474,29.15,29.15,28.90,29.05,+0.15,3686
109/07/07,10641144,308592578,29.15,29.15,28.85,29.05, 0.00,3146
109/07/08,6682029,193719441,29.00,29.10,28.90,29.10,+0.05,2307
109/07/09,7548668,219372903,29.20,29.25,28.95,28.95,-0.15,2313
109/07/10,10080551,291015981,29.00,29.05,28.50,28.90,-0.05,3452
109/07/13,12479870,366311460,29.00,29.65,28.90,29.60,+0.70,4760
109/07/14,9752787,288164054,29.60,29.65,29.30,29.50,-0.10,2703
109/07/15,19540314,582831622,29.65,29.95,29.50,29.80,+0.30,5795
109/07/16,19465934,588656457,29.90,30.50,29.85,30.50,+0.70,6636
109/07/17,16421062,499948036,30.50,30.80,30.05,30.15,-0.35,7646
109/07/20,15112113,456356345,30.05,30.35,29.80,30.30,+0.15,6230
109/07/21,14773064,448361307,30.35,30.50,30.20,30.30, 0.00,4513
109/07/22,21146303,639123790,30.30,30.35,29.95,30.30, 0.00,4699
109/07/23,19225233,577319640,30.20,30.20,29.80,30.00,-0.30,3250
109/07/24,21607653,637222528,29.85,29.95,29.10,29.20,-0.80,5366
109/07/27,47602048,1256938941,26.35,27.00,25.90,26.00,X0.00,11318
109/07/28,18945987,487115197,26.00,26.15,25.30,25.45,-0.55,6568
109/07/29,15193402,387390638,25.45,25.75,25.30,25.45, 0.00,6445
109/07/30,11023491,281055747,25.70,25.70,25.35,25.70,+0.25,4424
109/07/31,14807169,377216519,25.70,25.70,25.35,25.60,-0.10,5169
