日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,4464798,1028970434,228.00,232.00,228.00,232.00,+5.00,3132
109/01/03,8477970,2006953890,235.00,240.50,234.00,236.00,+4.00,4840
109/01/06,4030643,959231701,234.50,240.00,234.00,237.50,+1.50,2815
109/01/07,3415177,805762449,237.50,240.00,232.50,234.50,-3.00,2302
109/01/08,2336043,545707019,233.50,237.50,231.00,232.50,-2.00,1779
109/01/09,1996709,470283153,235.50,236.50,234.50,236.50,+4.00,1408
109/01/10,3538434,845581292,238.50,242.50,236.00,236.00,-0.50,2506
109/01/13,5615811,1360062695,239.50,244.50,237.00,244.00,+8.00,4011
109/01/14,3621214,883116716,245.00,245.50,242.50,244.00, 0.00,2725
109/01/15,3041586,736668685,244.00,244.50,240.00,243.00,-1.00,2206
109/01/16,7719510,1914072488,245.50,250.00,244.00,250.00,+7.00,4776
109/01/17,5354412,1334781452,252.00,253.50,246.00,248.00,-2.00,3028
109/01/20,7242620,1840043480,250.00,256.00,250.00,254.50,+6.50,4634
109/01/30,11529097,2861280404,252.00,252.50,241.50,241.50,-13.00,6911
109/01/31,4223780,1038508481,247.50,251.00,242.50,244.00,+2.50,2861
